Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,558.35,99,99,99,12,16871360,3.2699999809265137
2,LENZ,Healthcare,Biotechnology,NASDAQ,482.95,99,99,99,87,467792032,21.1200008392334
3,ASTS,Technology,Communication Equipment,NASDAQ,480.1,99,99,99,6,2532088320,27.899999618530273
4,SHCRW,Healthcare,Health Information Services,NASDAQ,389.07,99,99,13,33,n/a,0.09200000017881393
5,PSNL,Healthcare,Diagnostics & Research,NASDAQ,377.84,99,99,25,25,65442888,5.949999809265137
6,NEON,Technology,Electronic Components,NASDAQ,373.3,99,93,90,4,30719000,7.230000019073486
7,CRBP,Healthcare,Biotechnology,NASDAQ,364.95,99,99,99,99,468184352,52.709999084472656
8,LUMN,Communication Services,Telecom Services,NYSE,355.91,99,99,12,32,1086092800,5.440000057220459
9,FTEL,Consumer Cyclical,Specialty Retail,NASDAQ,350.0,99,99,99,98,497564096,17.59000015258789
10,INSG,Technology,Communication Equipment,NASDAQ,342.74,99,99,99,20,103737712,16.350000381469727
11,CADL,Healthcare,Biotechnology,NASDAQ,341.43,99,99,99,82,199960320,6.590000152587891
12,SEZL,Financial Services,Credit Services,NASDAQ,336.27,99,99,99,98,469543264,140.02999877929688
13,GDC,Communication Services,Electronic Gaming & Multimedia,NASDAQ,325.83,99,85,7,4,10736424,5.900000095367432
14,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,319.37,99,99,81,28,17891930,5.409999847412109
15,LBPH,Healthcare,Biotechnology,NASDAQ,318.31,99,99,98,99,738721920,33.599998474121094
16,NISN,Financial Services,Credit Services,NASDAQ,313.45,99,99,45,77,13619664,12.748000144958496
17,DOGZ,Consumer Cyclical,Leisure,NASDAQ,301.61,99,99,99,47,201654288,25.700000762939453
18,SLNO,Healthcare,Biotechnology,NASDAQ,298.12,99,99,99,99,1734692864,48.58000183105469
19,RCAT,Technology,Computer Hardware,NASDAQ,295.03,99,99,91,26,75767136,2.7799999713897705
20,AGBA,Financial Services,Asset Management,NASDAQ,288.18,99,99,99,5,229691088,2.2799999713897705
21,ADD,Communication Services,Entertainment,NASDAQ,286.54,99,99,7,1,4945666,0.949999988079071
22,MBRX,Healthcare,Biotechnology,NASDAQ,285.12,99,99,99,12,9199929,2.4000000953674316
23,QTTB,Healthcare,Biotechnology,NASDAQ,280.54,99,97,85,72,217226800,49.790000915527344
24,RAIL,Industrials,Railroads,NASDAQ,280.1,99,90,89,87,67358160,9.470000267028809
25,BURU,Industrials,Specialty Industrial Machinery,NYSE MKT,278.59,99,99,6,8,7003263,0.6100000143051147
26,TIL,Healthcare,Biotechnology,NASDAQ,276.61,99,51,72,89,68095936,29.649999618530273
27,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,270.75,99,99,94,17,624490496,41.369998931884766
28,RNA,Healthcare,Biotechnology,NASDAQ,268.39,99,99,99,98,4130786048,40.540000915527344
29,ADMA,Healthcare,Biotechnology,NASDAQ,264.48,99,99,98,94,2461811456,16.90999984741211
30,SCPX,Healthcare,Biotechnology,NYSE MKT,262.1,99,99,3,15,10265812,0.8500000238418579
31,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,262.07,99,99,98,98,51737596,9.300000190734863
32,CATX,Healthcare,Medical Devices,NYSE MKT,255.96,99,98,99,99,804254976,15.649999618530273
33,MDIA,Communication Services,Broadcasting,NASDAQ,254.28,99,99,99,12,132641344,2.3499999046325684
34,SWVL,Technology,Software—Application,NASDAQ,254.24,99,99,99,99,79203824,5.867000102996826
35,RZLT,Healthcare,Biotechnology,NASDAQ,253.05,99,99,99,91,199377680,5.139999866485596
36,COMM,Technology,Communication Equipment,NASDAQ,252.75,99,98,9,3,256855168,5.139999866485596
37,AKA,Consumer Cyclical,Internet Retail,NYSE,249.19,99,98,98,86,150772864,27.5
38,RGS,Consumer Cyclical,Personal Services,NASDAQ,247.76,99,99,5,14,10647367,19.440000534057617
39,AEYE,Technology,Software - Application,NASDAQ,245.5,99,99,99,97,212526320,20.479999542236328
40,GTHX,Healthcare,Biotechnology,NASDAQ,238.46,99,99,76,91,133840384,7.130000114440918
41,CLOV,Healthcare,Healthcare Plans,NASDAQ,233.59,99,98,82,27,546080704,2.6500000953674316
42,CDNA,Healthcare,Diagnostics & Research,NASDAQ,227.37,99,99,95,58,734330176,28.530000686645508
43,DAVE,Technology,Software—Application,NASDAQ,221.93,99,99,99,99,470895648,33.86000061035156
44,CMMB,Healthcare,Biotechnology,NASDAQ,221.48,99,91,91,30,13479612,2.0299999713897705
45,JANX,Healthcare,Biotechnology,NASDAQ,218.41,99,99,99,99,2094768384,43.709999084472656
46,ZETA,Technology,Software—Application,NYSE,218.31,99,98,96,82,3581592576,26.190000534057617
47,CRVS,Healthcare,Biotechnology,NASDAQ,217.7,99,97,74,88,116970928,4.570000171661377
48,CRIS,Healthcare,Biotechnology,NASDAQ,216.46,99,97,99,99,45973824,5.099999904632568
49,AVAH,Healthcare,Medical Care Facilities,NASDAQ,215.2,99,98,89,92,507880608,5.230000019073486
50,ALTS,n/a,n/a,NASDAQ,214.67,99,97,99,99,n/a,2.319999933242798
51,TISI,Industrials,Specialty Business Services,NYSE,211.82,99,90,90,30,34924232,17.31999969482422
52,EUDA,Healthcare,Health Information Services,NASDAQ,209.71,99,99,96,77,93790424,3.809999942779541
53,NTRBW,Healthcare,Biotechnology,NASDAQ,208.9,99,99,88,7,n/a,1.375
54,CAVA,Consumer Cyclical,Restaurants,NYSE,206.86,99,97,96,94,10877130752,121.25
55,NUTX,Healthcare,Health Information Services,NASDAQ,206.83,99,41,0,3,26848478,23.139999389648438
56,CURI,Communication Services,Broadcasting,NASDAQ,205.56,99,94,97,18,60566304,1.6299999952316284
57,REAX,Real Estate,Real Estate Services,NASDAQ,205.18,99,99,98,95,728804992,5.480000019073486
58,AIHS,Financial Services,Credit Services,NASDAQ,203.09,99,98,89,96,8752843,1.4500000476837158
59,RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,201.98,99,91,51,23,56084044,4.099999904632568
60,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,201.73,99,96,7,8,164025680,2.5799999237060547
61,TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,200.26,99,97,10,40,71849184,4.690000057220459
62,CASI,Healthcare,Biotechnology,NASDAQ,199.88,98,98,71,63,35781740,7.550000190734863
63,ILAG,Industrials,Building Products & Equipment,NASDAQ,199.82,98,65,8,6,6609960,1.2000000476837158
64,EBS,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,199.44,98,99,97,10,317554912,7.570000171661377
65,MRT,Technology,Software—Application,NYSE MKT,198.68,98,99,98,52,100945328,2.0399999618530273
66,DCTH,Healthcare,Medical Devices,NASDAQ,194.67,98,96,96,40,212283504,9.960000038146973
67,COE,Consumer Defensive,Education & Training Services,NYSE MKT,194.21,98,97,72,31,52868228,16.0
68,LSF,Consumer Defensive,Packaged Foods,NYSE MKT,193.92,98,99,99,99,41906316,3.7149999141693115
69,CCCC,Healthcare,Biotechnology,NASDAQ,191.07,98,95,55,98,280727648,6.0
70,HRTG,Financial Services,Insurance—Property & Casualty,NYSE,190.73,98,96,83,97,229773744,15.180000305175781
71,ELYM,Healthcare,Biotechnology,NASDAQ,190.65,98,97,99,36,218679408,7.869999885559082
72,VKTX,Healthcare,Biotechnology,NASDAQ,190.0,98,99,98,99,6216909824,60.83000183105469
73,WLFC,Industrials,Rental & Leasing Services,NASDAQ,189.55,98,97,89,51,410781888,108.75
74,BYRN,Industrials,Aerospace & Defense,NASDAQ,189.42,98,94,97,98,240324800,14.4399995803833
75,XTLB,Healthcare,Biotechnology,NASDAQ,189.35,98,98,97,97,11878951,2.6600000858306885
76,BVS,Healthcare,Medical Devices,NASDAQ,188.76,98,96,94,97,371476640,10.529999732971191
77,FTAI,Industrials,Rental & Leasing Services,NASDAQ,188.13,98,98,98,96,9574752256,115.87999725341797
78,WULF,Financial Services,Capital Markets,NASDAQ,186.33,98,97,99,94,1031991936,4.420000076293945
79,CMPO,Industrials,Metal Fabrication,NASDAQ,184.98,98,98,68,47,518202016,11.920000076293945
80,INSM,Healthcare,Biotechnology,NASDAQ,184.42,98,99,99,69,10697345024,72.76000213623047
81,CLPT,Healthcare,Medical Devices,NASDAQ,182.77,98,96,25,60,143956576,12.210000038146973
82,GGAL,Financial Services,Banks - Regional,NASDAQ,182.34,98,97,97,95,6550478336,43.15999984741211
83,UAMY,Basic Materials,Other Industrial Metals & Mining,NYSE MKT,181.1,98,93,88,28,38072932,0.6200000047683716
84,DOYU,Communication Services,Internet Content & Information,NASDAQ,180.86,98,98,85,20,324264896,8.829999923706055
85,PRAX,Healthcare,Biotechnology,NASDAQ,180.12,98,98,96,99,644796736,57.939998626708984
86,NEOV,Industrials,Electrical Equipment & Parts,NASDAQ,180.03,98,73,98,2,99708304,3.690000057220459
87,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,179.38,98,99,98,99,12955388928,133.5399932861328
88,PNTG,Healthcare,Medical Care Facilities,NASDAQ,178.75,98,98,95,93,680537344,33.619998931884766
89,ARQT,Healthcare,Biotechnology,NASDAQ,178.55,98,98,93,98,943476544,10.520000457763672
90,POET,Technology,Semiconductors,NASDAQ,178.34,98,89,75,12,126549736,3.0199999809265137
91,BGM,n/a,n/a,NASDAQ,178.27,98,97,82,52,n/a,6.400000095367432
92,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,177.71,98,97,96,71,443103200,8.539999961853027
93,NRIX,Healthcare,Biotechnology,NASDAQ,177.33,98,99,93,88,1126084736,23.770000457763672
94,TROO,Technology,Software—Application,NASDAQ,177.14,98,99,19,6,155444944,4.079999923706055
95,AQST,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,176.98,98,96,61,99,243983168,4.949999809265137
96,QH,Technology,Software—Application,NASDAQ,175.52,98,3,2,16,5051018,1.649999976158142
97,SWIM,Industrials,Building Products & Equipment,NASDAQ,175.33,98,96,84,77,427620096,6.090000152587891
98,TLN,n/a,n/a,NASDAQ,174.39,98,97,97,90,n/a,152.10000610351562
99,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,174.01,98,99,95,94,640242240,17.139999389648438
100,BRFH,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,173.97,98,98,98,15,37830144,3.309999942779541
101,BMA,Financial Services,Banks - Regional,NYSE,173.9,98,98,98,97,5020511232,64.0
