Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,SEZL,Financial Services,Credit Services,NASDAQ,574.8,99,99,99,97,469543264,203.17999267578125
2,CHSN,Consumer Cyclical,Restaurants,NASDAQ,562.25,99,9,46,84,36054652,12.239999771118164
3,ASTS,Technology,Communication Equipment,NASDAQ,558.18,99,99,99,11,2532088320,28.219999313354492
4,EVGOW,Consumer Cyclical,Specialty Retail,NASDAQ,555.24,99,96,96,7,n/a,1.7100000381469727
5,FTEL,Consumer Cyclical,Specialty Retail,NASDAQ,523.22,99,99,99,99,497564096,18.139999389648438
6,SMMT,Healthcare,Biotechnology,NASDAQ,521.83,99,99,99,95,5601800704,23.459999084472656
7,DOGZ,Consumer Cyclical,Leisure,NASDAQ,482.14,99,99,97,52,201654288,40.56999969482422
8,WLGS,Industrials,Engineering & Construction,NASDAQ,481.18,99,98,13,12,8300080,3.2200000286102295
9,INSG,Technology,Communication Equipment,NASDAQ,473.67,99,99,99,57,103737712,19.6299991607666
10,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,434.98,99,99,61,95,17891930,8.029999732971191
11,CAPR,Healthcare,Biotechnology,NASDAQ,424.51,99,38,70,89,154779824,20.510000228881836
12,ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,399.14,99,99,99,99,16871360,3.0
13,LUMN,Communication Services,Telecom Services,NYSE,382.1,99,99,42,18,1086092800,6.239999771118164
14,STEC,n/a,n/a,NASDAQ,366.44,99,7,0,2,n/a,2.700000047683716
15,CRVS,Healthcare,Biotechnology,NASDAQ,356.23,99,99,85,38,116970928,7.349999904632568
16,CLOV,Healthcare,Healthcare Plans,NASDAQ,350.34,99,99,97,15,546080704,4.260000228881836
17,SMR,Industrials,Specialty Industrial Machinery,NYSE,349.97,99,95,99,93,768516800,19.06999969482422
18,RAIL,Industrials,Railroads,NASDAQ,346.61,99,99,54,83,67358160,12.09000015258789
19,LBPH,Healthcare,Biotechnology,NASDAQ,346.51,99,99,99,98,738721920,59.400001525878906
20,TIL,Healthcare,Biotechnology,NASDAQ,341.13,99,99,77,38,68095936,41.0
21,NEON,Technology,Electronic Components,NASDAQ,339.22,99,99,94,22,30719000,8.029999732971191
22,LENZ,Healthcare,Biotechnology,NASDAQ,332.96,99,98,99,99,467792032,27.25
23,LSF,Consumer Defensive,Packaged Foods,NYSE MKT,332.14,99,98,99,98,41906316,5.949999809265137
24,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,311.88,99,99,97,15,624490496,54.81999969482422
25,WAVE,Utilities,Utilities—Renewable,NASDAQ,310.59,99,98,37,95,19145292,8.800000190734863
26,VSSYW,Technology,Software—Application,NASDAQ,298.33,99,15,98,98,n/a,0.11299999803304672
27,COMM,Technology,Communication Equipment,NASDAQ,298.03,99,99,55,1,256855168,5.739999771118164
28,WLFC,Industrials,Rental & Leasing Services,NASDAQ,296.92,99,99,96,62,410781888,189.07000732421875
29,DAVE,Technology,Software—Application,NASDAQ,295.66,99,99,99,99,470895648,49.380001068115234
30,RNA,Healthcare,Biotechnology,NASDAQ,289.99,99,99,99,98,4130786048,48.939998626708984
31,CURI,Communication Services,Broadcasting,NASDAQ,285.88,99,99,91,94,60566304,2.569999933242798
32,SCPX,Healthcare,Biotechnology,NYSE MKT,282.72,99,99,3,6,10265812,0.7300000190734863
33,TLSIW,Healthcare,Medical Devices,NASDAQ,282.69,99,99,99,99,n/a,1.2999999523162842
34,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,274.48,99,99,99,98,51737596,9.989999771118164
35,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,268.57,99,98,99,99,12955388928,193.39999389648438
36,GEVO,Basic Materials,Specialty Chemicals,NASDAQ,264.02,99,98,10,7,135503248,2.25
37,EVGO,Consumer Cyclical,Specialty Retail,NASDAQ,262.97,99,96,93,7,616147264,8.449999809265137
38,ESGL,Industrials,Waste Management,NASDAQ,260.87,99,99,94,22,26217720,2.0290000438690186
39,EBS,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,257.94,99,98,99,14,317554912,9.15999984741211
40,NTRBW,Healthcare,Biotechnology,NASDAQ,256.94,99,98,98,15,n/a,1.600000023841858
41,CSLR,Technology,Solar,NASDAQ,255.1,99,99,97,4,75117640,2.240000009536743
42,CADL,Healthcare,Biotechnology,NASDAQ,253.97,99,99,99,99,199960320,6.224999904632568
43,JANX,Healthcare,Biotechnology,NASDAQ,252.79,99,99,99,99,2094768384,49.40999984741211
44,AEYE,Technology,Software - Application,NASDAQ,243.9,99,99,99,99,212526320,25.56999969482422
45,NISN,Financial Services,Credit Services,NASDAQ,242.05,99,99,96,98,13619664,13.119999885559082
46,DUO,Real Estate,Real Estate Services,NASDAQ,242.03,99,11,12,4,4200118,1.4299999475479126
47,TISI,Industrials,Specialty Business Services,NYSE,240.09,99,98,88,41,34924232,22.309999465942383
48,RCAT,Technology,Computer Hardware,NASDAQ,238.72,99,99,98,96,75767136,3.200000047683716
49,EWTX,Healthcare,Biotechnology,NASDAQ,238.12,99,97,97,96,1511381888,35.029998779296875
50,SRRK,Healthcare,Biotechnology,NASDAQ,236.04,99,22,22,92,768031936,29.0
51,WVE,Healthcare,Biotechnology,NASDAQ,235.62,99,48,81,64,722513984,14.899999618530273
52,MESO,Healthcare,Biotechnology,NASDAQ,235.54,99,97,98,98,854788736,9.40999984741211
53,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,234.27,99,98,92,6,164025680,3.450000047683716
54,RZLT,Healthcare,Biotechnology,NASDAQ,232.52,99,99,99,97,199377680,4.949999809265137
55,PSNL,Healthcare,Diagnostics & Research,NASDAQ,231.21,99,99,97,24,65442888,4.78000020980835
56,MSTR,Technology,Software—Application,NASDAQ,230.37,99,97,99,99,26063867904,194.08999633789062
57,ALTS,n/a,n/a,NASDAQ,228.99,99,98,99,99,n/a,2.259999990463257
58,ILLR,n/a,n/a,NASDAQ,228.94,99,99,99,99,n/a,4.329999923706055
59,TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,228.28,99,99,57,11,71849184,6.039999961853027
60,IPW,Consumer Cyclical,Internet Retail,NASDAQ,228.18,99,97,99,21,59636400,1.8200000524520874
61,CDNA,Healthcare,Diagnostics & Research,NASDAQ,227.25,98,99,98,39,734330176,26.18000030517578
62,BVS,Healthcare,Medical Devices,NASDAQ,226.81,98,99,97,94,371476640,12.920000076293945
63,VST,Utilities,Utilities—Independent Power Producers,NYSE,224.48,98,96,97,98,30652921856,135.69000244140625
64,POWL,Industrials,Electrical Equipment & Parts,NASDAQ,224.42,98,94,94,98,1969235968,280.3900146484375
65,ADMA,Healthcare,Biotechnology,NASDAQ,223.61,98,99,99,95,2461811456,16.440000534057617
66,GDS,Technology,Information Technology Services,NASDAQ,221.31,98,98,87,25,1717016704,22.0
67,QTTB,Healthcare,Biotechnology,NASDAQ,219.5,98,99,96,97,217226800,50.0099983215332
68,VKTX,Healthcare,Biotechnology,NASDAQ,218.97,98,99,98,99,6216909824,65.8499984741211
69,GGAL,Financial Services,Banks - Regional,NASDAQ,218.56,98,98,94,97,6550478336,48.84000015258789
70,SWIM,Industrials,Building Products & Equipment,NASDAQ,217.87,98,98,52,73,427620096,7.119999885559082
71,POET,Technology,Semiconductors,NASDAQ,216.47,98,98,95,56,126549736,4.170000076293945
72,UXIN,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,215.89,98,6,7,3,428500928,5.940000057220459
73,APP,Technology,Software - Application,NASDAQ,215.02,98,98,96,98,26597492736,144.85000610351562
74,CRMD,Healthcare,Biotechnology,NASDAQ,214.93,98,97,73,92,237973760,10.449999809265137
75,VHI,Basic Materials,Chemicals,NYSE,214.6,98,96,80,45,553888832,36.66999816894531
76,UAMY,Basic Materials,Other Industrial Metals & Mining,NYSE MKT,212.9,98,98,80,19,38072932,0.7099999785423279
77,SLNHP,Financial Services,Capital Markets,NASDAQ,212.62,98,97,99,31,n/a,6.150000095367432
78,WULF,Financial Services,Capital Markets,NASDAQ,211.69,98,95,99,92,1031991936,5.199999809265137
79,QH,Technology,Software—Application,NASDAQ,211.68,98,88,4,3,5051018,1.649999976158142
80,PRM,Basic Materials,Specialty Chemicals,NYSE,209.63,98,98,96,93,1159015168,13.40999984741211
81,CAVA,Consumer Cyclical,Restaurants,NYSE,209.11,98,98,95,89,10877130752,134.16000366210938
82,SPRY,Healthcare,Biotechnology,NASDAQ,209.07,98,98,94,92,878840320,16.520000457763672
83,ZETA,Technology,Software—Application,NYSE,208.98,98,99,98,89,3581592576,30.940000534057617
84,RKLB,Industrials,Aerospace & Defense,NASDAQ,208.23,98,94,73,18,2419549696,11.1899995803833
85,FTAI,Industrials,Rental & Leasing Services,NASDAQ,207.97,98,98,98,97,9574752256,145.8000030517578
86,OCUL,Healthcare,Biotechnology,NASDAQ,206.79,98,97,97,57,850340544,11.470000267028809
87,APLT,Healthcare,Biotechnology,NASDAQ,206.41,98,98,97,97,514201504,8.795000076293945
88,AVAH,Healthcare,Medical Care Facilities,NASDAQ,205.74,98,99,98,89,507880608,5.460000038146973
89,ATNF,Healthcare,Biotechnology,NASDAQ,204.15,98,18,10,1,1544207,6.46999979019165
90,AKA,Consumer Cyclical,Internet Retail,NYSE,201.92,98,99,95,97,150772864,25.3799991607666
91,SG,Consumer Cyclical,Restaurants,NYSE,201.71,98,98,96,98,3552299776,37.939998626708984
92,JVA,Consumer Defensive,Packaged Foods,NASDAQ,201.25,98,99,98,93,8163297,3.359999895095825
93,KRRO,Healthcare,Biotechnology,NASDAQ,200.62,98,45,94,98,311665184,77.0
94,RGS,Consumer Cyclical,Personal Services,NASDAQ,200.33,98,99,99,2,10647367,27.0
95,NRIX,Healthcare,Biotechnology,NASDAQ,198.16,98,97,99,96,1126084736,25.809999465942383
96,PRQR,Healthcare,Biotechnology,NASDAQ,197.92,98,35,49,72,135967552,4.019999980926514
97,NUTX,Healthcare,Health Information Services,NASDAQ,197.3,98,99,7,0,26848478,22.489999771118164
98,TPC,Industrials,Engineering & Construction,NYSE,196.34,98,98,99,97,1027907392,27.829999923706055
