Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,WGS,Healthcare,Health Information Services,NASDAQ,554.37,99,99,99,99,671555136.0,31.940000534057617
5,LENZ,Healthcare,Biotechnology,NASDAQ,409.74,99,99,99,93,467792032.0,23.38999938964844
7,CRBP,Healthcare,Biotechnology,NASDAQ,378.4,99,99,99,99,468184352.0,61.18000030517578
8,LBPH,Healthcare,Biotechnology,NASDAQ,369.66,99,99,99,99,738721920.0,36.08000183105469
10,SEZL,Financial Services,Credit Services,NASDAQ,360.17,99,99,99,98,469543264.0,136.22999572753906
11,SMMT,Healthcare,Biotechnology,NASDAQ,350.95,99,99,99,98,5601800704.0,12.979999542236328
19,DOGZ,Consumer Cyclical,Leisure,NASDAQ,297.99,99,99,98,93,201654288.0,24.149999618530277
23,RNA,Healthcare,Biotechnology,NASDAQ,295.75,99,99,99,98,4130786048.0,44.0
24,INSG,Technology,Communication Equipment,NASDAQ,292.68,99,99,98,21,103737712.0,14.59000015258789
29,AEYE,Technology,Software - Application,NASDAQ,277.09,99,99,99,96,212526320.0,24.209999084472656
30,ADMA,Healthcare,Biotechnology,NASDAQ,272.74,99,99,98,95,2461811456.0,17.309999465942383
31,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,267.22,99,98,91,16,624490496.0,40.459999084472656
32,SLNO,Healthcare,Biotechnology,NASDAQ,259.88,99,99,99,99,1734692864.0,48.95000076293945
41,CDNA,Healthcare,Diagnostics & Research,NASDAQ,235.98,99,99,92,82,734330176.0,30.729999542236328
46,DYN,Healthcare,Biotechnology,NASDAQ,221.95,99,99,98,97,3297019648.0,46.09000015258789
47,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,220.06,99,99,99,99,12955388928.0,150.6199951171875
51,QTTB,Healthcare,Biotechnology,NASDAQ,214.99,99,97,94,65,217226800.0,43.47999954223633
54,ZETA,Technology,Software—Application,NYSE,214.17,99,98,96,77,3581592576.0,26.40999984741211
55,DCTH,Healthcare,Medical Devices,NASDAQ,213.22,99,97,95,32,212283504.0,11.0
57,NRIX,Healthcare,Biotechnology,NASDAQ,208.56,99,99,95,93,1126084736.0,25.200000762939453
59,INSM,Healthcare,Biotechnology,NASDAQ,207.87,99,99,98,72,10697345024.0,76.47000122070312
60,FTAI,Industrials,Rental & Leasing Services,NASDAQ,207.67,99,98,97,95,9574752256.0,127.80999755859376
75,HRTG,Financial Services,Insurance—Property & Casualty,NYSE,193.38,98,79,89,88,229773744.0,16.1299991607666
77,ASPN,Industrials,Building Products & Equipment,NYSE,191.73,98,96,99,97,2276458240.0,28.690000534057617
78,CLPT,Healthcare,Medical Devices,NASDAQ,191.68,98,67,34,27,143956576.0,12.979999542236328
80,KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,191.05,98,98,98,92,104394888.0,53.70000076293945
83,DOYU,Communication Services,Internet Content & Information,NASDAQ,189.2,98,97,82,18,324264896.0,18.84000015258789
84,ARQT,Healthcare,Biotechnology,NASDAQ,188.02,98,97,93,98,943476544.0,10.880000114440918
85,CMPO,Industrials,Metal Fabrication,NASDAQ,187.76,98,85,67,46,518202016.0,11.729999542236328
87,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,185.43,98,98,97,96,640242240.0,18.63999938964844
89,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,184.41,98,94,97,58,443103200.0,8.899999618530273
90,TREE,Financial Services,Financial Conglomerates,NASDAQ,182.54,98,97,96,96,551858368.0,57.93000030517578
91,BNTC,Healthcare,Biotechnology,NASDAQ,182.18,98,98,97,89,67914232.0,9.244999885559082
93,CAVA,Consumer Cyclical,Restaurants,NYSE,181.71,98,95,96,92,10877130752.0,114.04000091552734
