Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
55,GGAL,Financial Services,Banks - Regional,NASDAQ,223.09,99,98,93,98,6550478336.0,50.630001068115234
56,GDS,Technology,Information Technology Services,NASDAQ,222.85,99,98,84,42,1717016704.0,22.209999084472656
60,EWTX,Healthcare,Biotechnology,NASDAQ,216.58,99,99,96,96,1511381888.0,34.849998474121094
61,VST,Utilities,Utilities—Independent Power Producers,NYSE,216.21,98,98,95,98,30652921856.0,130.3800048828125
62,CAVA,Consumer Cyclical,Restaurants,NYSE,214.32,98,99,94,93,10877130752.0,136.32000732421875
63,OCUL,Healthcare,Biotechnology,NASDAQ,214.21,98,95,98,73,850340544.0,11.369999885559082
64,NRIX,Healthcare,Biotechnology,NASDAQ,214.17,98,97,99,94,1126084736.0,25.479999542236328
66,TPC,Industrials,Engineering & Construction,NYSE,213.02,98,98,98,98,1027907392.0,30.65999984741211
72,SPRY,Healthcare,Biotechnology,NASDAQ,208.86,98,99,96,94,878840320.0,16.719999313354492
73,AKA,Consumer Cyclical,Internet Retail,NYSE,208.46,98,99,97,98,150772864.0,26.899999618530277
74,APLT,Healthcare,Biotechnology,NASDAQ,208.14,98,98,97,97,514201504.0,8.989999771118164
75,RKLB,Industrials,Aerospace & Defense,NASDAQ,207.79,98,96,74,18,2419549696.0,11.260000228881836
83,GATO,Basic Materials,Other Precious Metals & Mining,NYSE,201.72,98,97,96,95,744387584.0,19.26000022888184
85,CMPO,Industrials,Metal Fabrication,NASDAQ,200.87,98,98,81,76,518202016.0,15.40999984741211
86,PRM,Basic Materials,Specialty Chemicals,NYSE,200.64,98,98,96,92,1159015168.0,13.199999809265137
87,QTTB,Healthcare,Biotechnology,NASDAQ,200.19,98,99,97,96,217226800.0,49.11000061035156
88,VHI,Basic Materials,Chemicals,NYSE,199.35,98,97,88,62,553888832.0,36.33000183105469
89,IDR,Basic Materials,Gold,NYSE MKT,199.21,98,98,95,93,122180440.0,18.0
90,FTAI,Industrials,Rental & Leasing Services,NASDAQ,198.1,98,99,98,97,9574752256.0,142.36000061035156
91,SG,Consumer Cyclical,Restaurants,NYSE,195.8,98,98,96,98,3552299776.0,36.869998931884766
92,RDW,Industrials,Aerospace & Defense,NYSE,195.28,98,94,98,84,400030048.0,9.100000381469728
93,IESC,Industrials,Engineering & Construction,NASDAQ,194.66,98,97,96,98,2759391488.0,228.72000122070312
95,PI,Technology,Communication Equipment,NASDAQ,193.09,98,98,96,97,4079125504.0,227.13999938964844
97,BMA,Financial Services,Banks - Regional,NYSE,192.55,98,98,96,98,5020511232.0,72.8499984741211
100,AGX,Industrials,Engineering & Construction,NYSE,192.03,98,96,94,91,1036293632.0,129.3000030517578
101,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,191.73,98,93,40,31,83751352.0,8.4399995803833
103,BNTC,Healthcare,Biotechnology,NASDAQ,190.99,98,98,98,99,67914232.0,11.09000015258789
104,TVTX,Healthcare,Biotechnology,NASDAQ,190.98,98,97,86,6,553457856.0,18.100000381469727
108,PCT,Industrials,Pollution & Treatment Controls,NASDAQ,188.26,98,96,92,29,1009188096.0,11.109999656677246
109,TECX,,,NASDAQ,187.83,98,84,52,38,,36.900001525878906
113,TLN,,,NASDAQ,186.2,98,98,95,94,,179.17999267578125
116,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,185.76,98,98,95,94,443103200.0,10.380000114440918
119,BYRN,Industrials,Aerospace & Defense,NASDAQ,184.13,98,99,92,98,240324800.0,16.18000030517578
125,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,181.02,97,98,99,64,640242240.0,17.809999465942383
134,INOD,Technology,Information Technology Services,NASDAQ,176.12,97,96,99,10,397365056.0,19.63999938964844
135,INLX,Technology,Software—Application,NYSE MKT,176.11,97,98,86,90,24188086.0,13.029999732971191
136,APLD,Financial Services,Capital Markets,NASDAQ,175.71,97,70,45,7,707404992.0,8.710000038146973
137,USAP,Basic Materials,Steel,NASDAQ,175.49,97,98,96,96,306204480.0,43.66999816894531
142,TREE,Financial Services,Financial Conglomerates,NASDAQ,174.72,97,98,98,98,551858368.0,56.70000076293945
145,VRNA,Healthcare,Biotechnology,NASDAQ,173.84,97,97,89,24,1025684736.0,34.970001220703125
146,CLPT,Healthcare,Medical Devices,NASDAQ,173.64,97,98,78,17,143956576.0,13.229999542236328
147,PLTR,Technology,Software—Infrastructure,NYSE,173.24,97,97,91,95,57498558464.0,42.70000076293945
149,LEU,Energy,Uranium,NYSE MKT,172.46,97,51,33,57,666914880.0,94.4800033569336
150,INSM,Healthcare,Biotechnology,NASDAQ,172.33,97,98,99,53,10697345024.0,72.27999877929688
151,BBAR,Financial Services,Banks - Regional,NYSE,171.81,97,98,93,97,2783302912.0,11.65999984741211
154,EAT,Consumer Cyclical,Restaurants,NYSE,170.65,97,95,93,89,3028023296.0,93.70999908447266
157,NVDA,Technology,Semiconductors,NASDAQ,170.44,97,95,97,97,3335037648896.0,143.7100067138672
158,UPST,Financial Services,Credit Services,NASDAQ,170.17,97,91,25,25,2093253888.0,52.540000915527344
161,LWAY,Consumer Defensive,Packaged Foods,NASDAQ,170.01,97,95,33,98,192519872.0,26.6200008392334
163,DCTH,Healthcare,Medical Devices,NASDAQ,169.52,97,96,97,78,212283504.0,11.050000190734863
165,PRAX,Healthcare,Biotechnology,NASDAQ,168.63,97,97,98,99,644796736.0,73.12999725341797
166,SKE,Basic Materials,Other Industrial Metals & Mining,NYSE,168.34,97,97,88,41,414253632.0,10.130000114440918
170,QFIN,Financial Services,Credit Services,NASDAQ,167.38,97,93,68,75,3070924288.0,33.29999923706055
171,SUPV,Financial Services,Banks—Regional,NYSE,167.08,97,97,95,98,825703168.0,8.050000190734863
174,COHR,Technology,Scientific & Technical Instruments,NYSE,166.97,97,96,93,90,11195210752.0,98.44000244140624
175,TRUP,Financial Services,Insurance—Specialty,NASDAQ,166.78,97,93,89,20,1177414400.0,53.90999984741211
177,NGNE,Healthcare,Biotechnology,NASDAQ,166.59,97,97,98,96,393562688.0,52.65999984741211
183,SFM,Consumer Defensive,Grocery Stores,NASDAQ,162.96,96,97,95,94,7812086784.0,117.41999816894533
186,YOU,Technology,Software—Application,NYSE,162.27,96,95,62,25,2644595712.0,36.560001373291016
187,BKTI,Technology,Communication Equipment,NYSE MKT,162.18,96,96,30,66,47622796.0,25.57999992370605
188,ZIM,Industrials,Marine Shipping,NYSE,162.13,96,96,88,50,2471393536.0,24.700000762939453
189,CRDO,Technology,Semiconductors,NASDAQ,161.92,96,88,94,84,4769730048.0,39.93000030517578
190,UI,Technology,Communication Equipment,NYSE,161.86,96,95,88,15,8738486272.0,254.83999633789065
193,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,161.51,96,97,82,90,10521380864.0,109.86000061035156
196,CRS,Industrials,Metal Fabrication,NYSE,161.24,96,98,97,92,4986626048.0,158.38999938964844
198,LMB,Industrials,Building Products & Equipment,NASDAQ,160.77,96,96,96,94,638443200.0,82.08000183105469
202,HOOD,Financial Services,Capital Markets,NASDAQ,159.26,96,92,95,94,19211354112.0,26.96999931335449
203,AXGN,Healthcare,Medical Devices,NASDAQ,159.19,96,98,90,27,312487904.0,13.149999618530272
204,CLMB,Technology,Electronics & Computer Distribution,NASDAQ,159.08,96,96,76,87,257776016.0,107.73999786376952
205,SE,Consumer Cyclical,Internet Retail,NYSE,158.97,96,97,78,87,43810652160.0,99.08999633789062
209,CTBB,,,NYSE,158.36,96,96,43,31,,17.59000015258789
210,VRT,Industrials,Electrical Equipment & Parts,NYSE,158.29,96,94,94,99,34177699840.0,112.11000061035156
213,CEG,Utilities,Utilities - Renewable,NASDAQ,157.64,96,95,84,96,69480947712.0,273.7200012207031
214,IPX,Basic Materials,Other Industrial Metals & Mining,NASDAQ,157.4,96,96,91,94,330652416.0,22.68000030517578
216,TGTX,Healthcare,Biotechnology,NASDAQ,157.31,96,94,95,58,2457233664.0,24.3700008392334
218,BWAY,Healthcare,Medical Devices,NASDAQ,156.73,96,92,97,96,102462424.0,9.9399995803833
220,AIRG,Technology,Communication Equipment,NASDAQ,155.91,96,94,96,80,70807520.0,8.829999923706055
221,CTDD,,,NYSE,155.75,96,96,50,31,,17.84000015258789
222,MOD,Consumer Cyclical,Auto Parts,NYSE,155.38,96,97,97,98,5115531776.0,130.52999877929688
226,BWIN,Financial Services,Insurance Brokers,NASDAQ,154.11,96,96,96,75,2213762816.0,53.400001525878906
227,LFVN,Consumer Defensive,Packaged Foods,NASDAQ,154.0,96,94,82,82,84967016.0,11.989999771118164
229,STRL,Industrials,Engineering & Construction,NASDAQ,153.68,96,94,90,95,3545598720.0,164.02999877929688
231,DOYU,Communication Services,Internet Content & Information,NASDAQ,153.45,96,98,97,32,324264896.0,9.270000457763672
233,USLM,Basic Materials,Building Materials,NASDAQ,152.92,96,96,95,92,1876369280.0,103.75
234,WLDN,Industrials,Engineering & Construction,NASDAQ,152.85,96,95,93,94,423770464.0,45.38999938964844
235,CLBT,Technology,Software - Infrastructure,NASDAQ,152.8,96,96,94,92,2459457792.0,18.149999618530277
236,FIX,Industrials,Engineering & Construction,NYSE,152.54,96,94,91,95,11687848960.0,424.2699890136719
238,CNTA,Healthcare,Biotechnology,NASDAQ,152.07,96,97,88,89,962569728.0,15.789999961853027
242,PTGX,Healthcare,Biotechnology,NASDAQ,150.28,95,97,97,82,1911472000.0,45.959999084472656
244,VBFC,Financial Services,Banks—Regional,NASDAQ,149.63,95,69,59,32,72504672.0,76.0
245,CSTL,Healthcare,Diagnostics & Research,NASDAQ,149.58,95,92,72,67,611775552.0,31.8700008392334
246,ACLX,Healthcare,Biotechnology,NASDAQ,149.46,95,96,91,72,2878974976.0,90.27999877929688
247,RSI,Consumer Cyclical,Gambling,NYSE,149.08,95,96,98,94,2178609920.0,10.720000267028809
248,BOOT,Consumer Cyclical,Apparel Retail,NYSE,149.0,95,96,90,91,4067703552.0,167.25999450683594
250,PCVX,Healthcare,Biotechnology,NASDAQ,148.85,95,96,92,65,7860438528.0,115.4499969482422
252,CORT,Healthcare,Biotechnology,NASDAQ,148.67,95,92,91,44,2930752768.0,49.11000061035156
255,ELMD,Healthcare,Medical Devices,NYSE MKT,148.29,95,93,78,95,122478576.0,22.799999237060547
258,KYMR,Healthcare,Biotechnology,NASDAQ,147.98,95,97,97,93,1914379008.0,46.560001373291016
259,PNTG,Healthcare,Medical Care Facilities,NASDAQ,147.95,95,98,97,94,680537344.0,32.849998474121094
263,TELZ,,,NYSE MKT,147.24,95,96,97,25,,25.709999084472656
264,THC,Healthcare,Medical Care Facilities,NYSE,147.06,95,96,97,94,13456809984.0,159.72000122070312
265,SMTC,Technology,Semiconductors,NASDAQ,146.62,95,97,79,97,2066969216.0,43.95000076293945
266,MMYT,Consumer Cyclical,Travel Services,NASDAQ,146.35,95,97,97,96,8979321856.0,104.58999633789062
267,ROAD,Industrials,Engineering & Construction,NASDAQ,146.35,95,92,92,92,3090402816.0,84.69999694824219
269,HMY,Basic Materials,Gold,NYSE,146.24,95,94,91,96,5547788288.0,12.039999961853027
270,HWM,Industrials,Aerospace & Defense,NYSE,145.72,95,95,92,89,32736276480.0,106.31999969482422
273,QTWO,Technology,Software—Application,NYSE,144.83,95,96,95,94,3477957888.0,83.41999816894531
277,TYRA,Healthcare,Biotechnology,NASDAQ,144.31,95,93,90,86,1050796032.0,28.3700008392334
278,HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,143.86,95,96,85,95,248969600.0,30.3799991607666
281,UAL,Industrials,Airlines,NASDAQ,143.36,95,67,40,81,17436422144.0,74.0
283,CSWI,Industrials,Specialty Industrial Machinery,NASDAQ,142.61,95,95,91,88,4174777088.0,392.7900085449219
284,NMM,Industrials,Marine Shipping,NYSE,142.59,95,96,93,96,1481148544.0,58.83000183105469
289,PAHC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,141.64,95,94,92,89,708002880.0,23.649999618530277
290,TPG,Financial Services,Asset Management,NASDAQ,141.6,95,92,87,87,14616213504.0,66.68000030517578
291,WHLRD,Real Estate,REIT—Retail,NASDAQ,141.56,95,89,90,78,16417328.0,26.274999618530277
295,TPL,Energy,Oil & Gas E&P,NYSE,141.03,95,93,90,71,16628063232.0,1074.5699462890625
297,JXN,Financial Services,Insurance—Life,NYSE,140.7,95,95,97,96,5450616832.0,97.41000366210938
298,NTRA,Healthcare,Diagnostics & Research,NASDAQ,140.68,95,95,95,96,13261495296.0,120.5
299,ERJ,Industrials,Aerospace & Defense,NYSE,140.64,95,95,93,94,4982641152.0,35.31999969482422
301,EME,Industrials,Engineering & Construction,NYSE,140.12,94,94,91,96,18151991296.0,455.1000061035156
302,GVA,Industrials,Engineering & Construction,NYSE,140.06,94,94,93,90,2774896640.0,83.69000244140625
304,TGLS,Basic Materials,Building Materials,NYSE,139.68,94,95,71,86,2150098944.0,75.66999816894531
305,VNO,Real Estate,REIT—Office,NYSE,139.6,94,93,75,82,5001083904.0,43.0
306,PHAT,Healthcare,Biotechnology,NASDAQ,139.45,94,96,79,51,694812800.0,15.520000457763672
307,ELVN,Healthcare,Biotechnology,NASDAQ,138.95,94,91,95,66,962841216.0,28.8700008392334
308,TATT,Industrials,Aerospace & Defense,NASDAQ,138.91,94,94,91,92,150918784.0,18.75
311,IRM,Real Estate,REIT—Specialty,NYSE,138.01,94,94,91,85,26000896000.0,123.41000366210938
313,ICUI,Healthcare,Medical Instruments & Supplies,NASDAQ,137.9,94,95,71,22,2914417152.0,178.92999267578125
314,COGT,Healthcare,Biotechnology,NASDAQ,137.87,94,92,89,35,929415488.0,11.859999656677246
315,DUOL,Technology,Software—Application,NASDAQ,137.85,94,87,29,91,9134554112.0,288.0599975585937
319,MPTI,Technology,Electronic Components,NYSE MKT,137.6,94,83,93,94,93752432.0,50.16999816894531
321,AXON,Industrials,Aerospace & Defense,NASDAQ,137.18,94,93,80,92,22151131136.0,443.9800109863281
323,SITM,Technology,Semiconductors,NASDAQ,137.12,94,91,89,20,2747553280.0,184.1499938964844
324,BELFA,Technology,Electronic Components,NASDAQ,137.04,94,94,93,85,863929984.0,103.98999786376952
325,STRT,Consumer Cyclical,Auto Parts,NASDAQ,137.03,94,94,57,42,111939528.0,38.290000915527344
326,KKR,Financial Services,Asset Management,NYSE,136.83,94,93,94,91,101859246080.0,140.57000732421875
328,PPIH,Industrials,Building Products & Equipment,NASDAQ,136.43,94,94,76,60,70157328.0,12.979999542236328
330,PETQ,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,136.39,94,94,79,47,660787456.0,30.96999931335449
331,NMRK,Real Estate,Real Estate Services,NASDAQ,136.38,94,96,94,86,2430948608.0,14.550000190734863
332,GWRE,Technology,Software - Application,NYSE,136.34,94,94,91,79,11201702912.0,189.0399932861328
333,HWKN,Basic Materials,Specialty Chemicals,NASDAQ,136.27,94,95,96,91,1873532928.0,124.5199966430664
334,CALM,Consumer Defensive,Farm Products,NASDAQ,136.11,94,87,88,74,2889827072.0,91.16000366210938
335,FIP,Industrials,Conglomerates,NASDAQ,135.87,94,96,98,97,851178752.0,8.850000381469727
336,CNK,Communication Services,Entertainment,NYSE,135.82,94,93,85,68,2416333568.0,28.559999465942383
337,SILV,Basic Materials,Other Precious Metals & Mining,NYSE MKT,135.74,94,90,90,93,1189736704.0,11.350000381469728
339,ZVRA,Healthcare,Biotechnology,NASDAQ,135.72,94,94,82,27,194200240.0,8.539999961853027
344,PWP,Financial Services,Capital Markets,NASDAQ,135.66,94,93,94,92,1369407360.0,21.850000381469727
345,STEP,Financial Services,Asset Management,NASDAQ,135.58,94,94,93,84,4999408640.0,59.77999877929688
346,TZOO,Communication Services,Advertising Agencies,NASDAQ,135.43,94,95,78,68,103343216.0,12.5600004196167
348,BV,Industrials,Specialty Business Services,NYSE,135.39,94,92,92,93,1289924992.0,16.56999969482422
349,RVLV,Consumer Cyclical,Internet Retail,NYSE,135.36,94,94,52,84,1125290112.0,26.18000030517578
352,SLG,Real Estate,REIT—Office,NYSE,135.12,94,92,93,92,3477626624.0,76.80000305175781
353,FNKO,Consumer Cyclical,Leisure,NASDAQ,135.06,94,94,83,17,556892608.0,12.210000038146973
354,SKYW,Industrials,Airlines,NASDAQ,134.99,94,88,91,96,3060527104.0,95.58000183105467
355,TSM,Technology,Semiconductors,NYSE,134.95,94,90,89,90,872200536064.0,201.9499969482422
356,PRMW,Consumer Defensive,Beverages—Non-Alcoholic,NYSE,134.93,94,91,86,87,3591427328.0,27.530000686645508
357,TSAT,Technology,Communication Equipment,NASDAQ,134.9,94,82,30,16,451280704.0,14.260000228881836
360,NEXN,Communication Services,Advertising Agencies,NASDAQ,134.68,93,96,81,67,441106432.0,8.170000076293945
361,CDRO,Consumer Cyclical,Gambling,NASDAQ,134.63,93,96,97,97,337469344.0,8.109999656677246
363,HLNE,Financial Services,Asset Management,NASDAQ,134.61,93,94,89,82,6516170752.0,179.1300048828125
364,RCL,Consumer Cyclical,Travel Services,NYSE,134.37,93,88,84,91,38983225344.0,199.91000366210935
365,MTZ,Industrials,Engineering & Construction,NYSE,134.36,93,90,86,78,8793661440.0,128.1999969482422
367,FICO,Technology,Software—Application,NYSE,134.24,93,95,94,81,35133960192.0,1994.449951171875
369,ESOA,Industrials,Engineering & Construction,NASDAQ,134.16,93,96,92,96,127548672.0,10.130000114440918
374,JD,Consumer Cyclical,Internet Retail,NASDAQ,133.79,93,54,27,62,44453179392.0,39.68000030517578
375,DOCS,Healthcare,Health Information Services,NYSE,133.73,93,95,52,25,5110340608.0,41.95000076293945
376,DY,Industrials,Engineering & Construction,NYSE,133.72,93,93,93,91,4897549312.0,202.82000732421875
377,KGC,Basic Materials,Gold,NYSE,133.51,93,94,92,84,9239027712.0,10.539999961853027
378,DECA,Financial Services,Shell Companies,NASDAQ,133.33,93,92,12,8,44155148.0,11.510000228881836
379,SPOT,Communication Services,Internet Content & Information,NYSE,133.32,93,95,93,95,61507686400.0,381.9700012207031
381,PAYO,Technology,Software—Infrastructure,NASDAQ,133.05,93,90,49,36,2016522112.0,8.369999885559082
383,IOT,Technology,Software—Infrastructure,NYSE,132.82,93,95,80,90,16309366784.0,49.13999938964844
385,KRNT,Industrials,Specialty Industrial Machinery,NASDAQ,132.46,93,91,29,23,683092160.0,24.31999969482422
386,ATAT,Consumer Cyclical,Lodging,NASDAQ,132.44,93,73,24,33,2476710144.0,26.920000076293945
390,AMRX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,131.91,93,93,94,96,2074134656.0,8.470000267028809
391,LTH,Consumer Cyclical,Leisure,NYSE,131.88,93,93,89,32,3654587392.0,25.799999237060547
393,ANET,Technology,Computer Hardware,NYSE,131.87,93,92,90,85,106649968640.0,406.010009765625
395,UNFI,Consumer Defensive,Food Distribution,NYSE,131.62,93,72,77,5,850422464.0,20.440000534057617
399,ALNY,Healthcare,Biotechnology,NASDAQ,131.43,93,91,89,20,19462060032.0,292.010009765625
403,NECB,Financial Services,Banks—Regional,NASDAQ,131.12,93,92,89,46,235468720.0,27.729999542236328
405,GE,Industrials,Aerospace & Defense,NYSE,130.95,93,94,91,96,180577828864.0,194.22999572753903
410,PRIM,Industrials,Engineering & Construction,NYSE,130.57,93,91,93,94,2960933632.0,63.369998931884766
413,WWW,Consumer Cyclical,Footwear & Accessories,NYSE,130.44,93,91,89,63,1028681088.0,16.420000076293945
415,PIPR,Financial Services,Capital Markets,NYSE,130.37,93,94,94,86,3220285184.0,298.4599914550781
416,CNS,Financial Services,Asset Management,NYSE,130.3,93,89,86,71,3578765568.0,104.8499984741211
418,ACIW,Technology,Software - Infrastructure,NASDAQ,130.18,93,95,94,89,3797948928.0,49.02000045776367
419,CNX,Energy,Oil & Gas E&P,NYSE,130.14,93,90,67,81,3661022720.0,35.77000045776367
422,LLYVK,Communication Services,Entertainment,NASDAQ,129.85,92,73,46,54,3264321024.0,55.459999084472656
423,ESP,Industrials,Electrical Equipment & Parts,NYSE MKT,129.69,92,71,70,88,62662188.0,30.31999969482422
424,HIW,Real Estate,REIT—Office,NYSE,129.64,92,92,88,84,2831288576.0,35.58000183105469
425,DASH,Communication Services,Internet Content & Information,NASDAQ,129.62,92,87,43,94,46170480640.0,152.88999938964844
427,ERIC,Technology,Communication Equipment,NASDAQ,129.52,92,87,84,46,19875684352.0,8.460000038146973
429,PDM,Real Estate,REIT—Office,NYSE,129.31,92,92,84,63,919271232.0,10.789999961853027
431,FRPT,Consumer Defensive,Packaged Foods,NASDAQ,129.22,92,91,89,92,6354631680.0,136.86000061035156
433,FTDR,Consumer Cyclical,Personal Services,NASDAQ,129.03,92,90,71,41,2746775808.0,51.130001068115234
434,NGVC,Consumer Defensive,Grocery Stores,NYSE,128.95,92,95,96,85,478401984.0,26.8700008392334
435,ONON,Consumer Cyclical,Footwear & Accessories,NYSE,128.94,92,93,85,67,13484081152.0,48.310001373291016
436,IDCC,Technology,Software—Application,NASDAQ,128.92,92,87,81,75,2967190016.0,155.16000366210938
438,TRGP,Energy,Oil & Gas Midstream,NYSE,128.85,92,92,87,90,26586085376.0,161.7100067138672
439,TDS,Communication Services,Telecom Services,NYSE,128.71,92,80,91,80,2372625664.0,28.309999465942383
441,AVAV,Industrials,Aerospace & Defense,NASDAQ,128.57,92,89,86,92,6170440192.0,220.50999450683597
442,LLYVA,Communication Services,Entertainment,NASDAQ,128.5,92,73,44,51,3264319488.0,53.66999816894531
445,PSN,Technology,Information Technology Services,NYSE,128.4,92,91,72,91,8259564032.0,107.43000030517578
446,AKRO,Healthcare,Biotechnology,NASDAQ,128.35,92,57,89,27,1532386176.0,30.899999618530277
447,NTGR,Technology,Communication Equipment,NASDAQ,128.34,92,89,69,61,428218752.0,21.190000534057617
448,JEF,Financial Services,Capital Markets,NYSE,128.31,92,92,91,82,9860045824.0,65.37000274658203
449,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,128.29,92,93,93,76,7120735744.0,161.25
450,MNDY,Technology,Software—Application,NASDAQ,128.27,92,89,86,78,11011791872.0,289.7200012207031
456,MMM,Industrials,Conglomerates,NYSE,127.9,92,92,91,77,55762190336.0,134.83999633789062
458,ATMU,Industrials,Pollution & Treatment Controls,NYSE,127.88,92,90,77,87,2360639232.0,39.33000183105469
459,ALKT,Technology,Software - Application,NASDAQ,127.85,92,87,93,89,2430086400.0,38.209999084472656
461,TPB,Consumer Defensive,Tobacco,NYSE,127.8,92,93,93,83,557021952.0,42.95000076293945
463,FYBR,Communication Services,Telecom Services,NASDAQ,127.7,92,95,86,64,6246111744.0,35.709999084472656
464,LC,Financial Services,Credit Services,NYSE,127.69,92,90,90,50,917851200.0,12.279999732971191
465,RDNT,Healthcare,Diagnostics & Research,NASDAQ,127.68,92,96,95,93,4309426176.0,66.97000122070312
466,NBN,Financial Services,Banks—Regional,NASDAQ,127.63,92,85,89,65,449941728.0,85.44999694824219
467,MIR,Industrials,Specialty Industrial Machinery,NYSE,127.58,92,53,74,87,2420451072.0,14.4399995803833
468,EVR,Financial Services,Capital Markets,NYSE,127.54,92,93,94,87,7879705600.0,278.3900146484375
470,HTLF,Financial Services,Banks - Regional,NASDAQ,127.34,92,95,94,87,1832721536.0,57.83000183105469
475,SA,Basic Materials,Gold,NYSE,127.23,92,86,80,86,1279376640.0,19.36000061035156
476,PNRG,Energy,Oil & Gas E&P,NASDAQ,127.19,92,89,66,59,186623904.0,163.2100067138672
477,ADSE,Industrials,Electrical Equipment & Parts,NASDAQ,127.16,92,74,94,98,552386048.0,13.529999732971191
482,OPXS,Industrials,Aerospace & Defense,NASDAQ,126.96,91,81,94,96,49477288.0,9.100000381469728
484,EDN,Utilities,Utilities—Regulated Electric,NYSE,126.8,91,92,46,85,966840576.0,23.270000457763672
485,CMCL,Basic Materials,Gold,NYSE MKT,126.78,91,87,58,25,194060432.0,16.649999618530273
486,ASTH,Healthcare,Medical Care Facilities,NASDAQ,126.62,91,94,92,63,1897170048.0,60.11000061035156
488,FOUR,Technology,Software—Infrastructure,NYSE,126.52,91,83,67,31,6044120576.0,94.58999633789062
490,MAG,Basic Materials,Silver,NYSE MKT,126.45,91,86,66,78,1253187456.0,17.520000457763672
492,VBNK,Financial Services,Banks—Regional,NASDAQ,126.36,91,85,78,72,276456064.0,15.104999542236328
495,SATS,Technology,Communication Equipment,NASDAQ,126.28,91,95,82,61,4626990592.0,24.61000061035156
497,KVYO,Technology,Software—Infrastructure,NYSE,126.07,91,83,47,29,5942017536.0,38.0099983215332
498,TRU,Industrials,Consulting Services,NYSE,126.05,91,91,82,75,14040813568.0,107.4800033569336
499,TT,Industrials,Building Products & Equipment,NYSE,126.0,91,91,87,93,73582501888.0,400.7999877929688
500,EOLS,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,126.0,91,92,70,78,666175744.0,16.239999771118164
503,K,Consumer Defensive,Packaged Foods,NYSE,125.96,91,92,42,54,20102778880.0,81.16999816894531
504,OCS,Healthcare,Biotechnology,NASDAQ,125.91,91,46,32,64,545713472.0,16.56999969482422
