Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,SEZL,Financial Services,Credit Services,NASDAQ,574.8,99,99,99,97,469543264.0,203.17999267578125
7,DOGZ,Consumer Cyclical,Leisure,NASDAQ,482.14,99,99,97,52,201654288.0,40.56999969482422
9,INSG,Technology,Communication Equipment,NASDAQ,473.67,99,99,99,57,103737712.0,19.6299991607666
11,CAPR,Healthcare,Biotechnology,NASDAQ,424.51,99,38,70,89,154779824.0,20.51000022888184
18,RAIL,Industrials,Railroads,NASDAQ,346.61,99,99,54,83,67358160.0,12.09000015258789
19,LBPH,Healthcare,Biotechnology,NASDAQ,346.51,99,99,99,98,738721920.0,59.400001525878906
22,LENZ,Healthcare,Biotechnology,NASDAQ,332.96,99,98,99,99,467792032.0,27.25
24,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,311.88,99,99,97,15,624490496.0,54.81999969482422
28,WLFC,Industrials,Rental & Leasing Services,NASDAQ,296.92,99,99,96,62,410781888.0,189.07000732421875
29,DAVE,Technology,Software—Application,NASDAQ,295.66,99,99,99,99,470895648.0,49.380001068115234
30,RNA,Healthcare,Biotechnology,NASDAQ,289.99,99,99,99,98,4130786048.0,48.93999862670898
34,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,274.48,99,99,99,98,51737596.0,9.989999771118164
35,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,268.57,99,98,99,99,12955388928.0,193.3999938964844
37,EVGO,Consumer Cyclical,Specialty Retail,NASDAQ,262.97,99,96,93,7,616147264.0,8.449999809265137
43,JANX,Healthcare,Biotechnology,NASDAQ,252.79,99,99,99,99,2094768384.0,49.40999984741211
44,AEYE,Technology,Software - Application,NASDAQ,243.9,99,99,99,99,212526320.0,25.56999969482422
47,TISI,Industrials,Specialty Business Services,NYSE,240.09,99,98,88,41,34924232.0,22.309999465942383
49,EWTX,Healthcare,Biotechnology,NASDAQ,238.12,99,97,97,96,1511381888.0,35.029998779296875
51,WVE,Healthcare,Biotechnology,NASDAQ,235.62,99,48,81,64,722513984.0,14.899999618530272
52,MESO,Healthcare,Biotechnology,NASDAQ,235.54,99,97,98,98,854788736.0,9.40999984741211
