Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,571.42,99,98,47,19,17891930,10.40999984741211
2,NEON,Technology,Electronic Components,NASDAQ,551.88,99,99,79,6,30719000,11.449999809265137
3,ADD,Communication Services,Entertainment,NASDAQ,484.82,99,99,10,2,4945666,1.7000000476837158
4,SEZL,Financial Services,Credit Services,NASDAQ,476.1,99,99,99,98,469543264,163.39999389648438
5,ASTS,Technology,Communication Equipment,NASDAQ,465.7,99,99,99,5,2532088320,26.5
6,LUMN,Communication Services,Telecom Services,NYSE,436.97,99,99,11,15,1086092800,6.659999847412109
7,ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,410.08,99,99,99,99,16871360,3.2899999618530273
8,PSNL,Healthcare,Diagnostics & Research,NASDAQ,377.87,99,99,21,16,65442888,5.739999771118164
9,INSG,Technology,Communication Equipment,NASDAQ,374.26,99,99,99,19,103737712,17.690000534057617
10,CADL,Healthcare,Biotechnology,NASDAQ,361.69,99,99,99,88,199960320,7.539999961853027
11,NISN,Financial Services,Credit Services,NASDAQ,348.73,99,99,26,93,13619664,13.75
12,COMM,Technology,Communication Equipment,NASDAQ,341.29,99,98,8,2,256855168,6.210000038146973
13,RGS,Consumer Cyclical,Personal Services,NASDAQ,314.38,99,99,98,7,10647367,24.100000381469727
14,FTEL,Consumer Cyclical,Specialty Retail,NASDAQ,313.28,99,99,99,99,497564096,15.479999542236328
15,LENZ,Healthcare,Biotechnology,NASDAQ,312.71,99,99,99,99,467792032,22.389999389648438
16,RAIL,Industrials,Railroads,NASDAQ,309.35,99,97,84,87,67358160,11.229999542236328
17,SLNO,Healthcare,Biotechnology,NASDAQ,309.05,99,99,99,99,1734692864,51.61000061035156
18,RCAT,Technology,Computer Hardware,NASDAQ,306.19,99,99,84,17,75767136,3.130000114440918
19,CRVS,Healthcare,Biotechnology,NASDAQ,302.85,99,98,51,84,116970928,5.909999847412109
20,SHCRW,Healthcare,Health Information Services,NASDAQ,302.77,99,99,7,8,n/a,0.09000000357627869
