Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1354,CSV,Consumer Cyclical,Personal Services,NYSE,106.5,77,80,48,30,414473120,32.95000076293945
1355,JRI,Financial Services,Asset Management,NYSE,106.5,77,78,74,57,324887904,13.300000190734863
1356,NYC,Real Estate,Real Estate Services,NYSE,106.49,77,63,89,18,23414596,9.3100004196167
1357,PBHC,Financial Services,Banks—Regional,NASDAQ,106.46,77,79,50,38,77775896,15.670000076293945
1358,SNCRL,n/a,n/a,NASDAQ,106.46,77,76,71,70,n/a,24.799999237060547
1359,TRML,Healthcare,Biotechnology,NASDAQ,106.46,77,22,6,24,389826784,23.0
1360,CGO,Financial Services,Asset Management,NASDAQ,106.44,77,78,84,74,108084240,11.600000381469727
1361,WHLRP,Real Estate,REIT—Retail,NASDAQ,106.42,77,95,92,67,2109687,2.0999999046325684
1362,PPL,Utilities,Utilities—Regulated Electric,NYSE,106.4,77,72,63,53,20686258176,32.84000015258789
1363,PRPO,Healthcare,Diagnostics & Research,NASDAQ,106.39,77,47,20,27,7819128,6.75
1364,MBIN,Financial Services,Banks—Regional,NASDAQ,106.39,77,82,79,86,1837966208,45.22999954223633
1365,RFIL,Industrials,Electrical Equipment & Parts,NASDAQ,106.37,77,76,75,26,35474792,3.700000047683716
1366,AHCO,Healthcare,Medical Devices,NASDAQ,106.36,77,61,51,75,1497190400,11.109999656677246
1367,OLLI,Consumer Defensive,Discount Stores,NASDAQ,106.35,77,83,91,53,6000705024,101.68000030517578
1368,THG,Financial Services,Insurance—Property & Casualty,NYSE,106.34,77,59,52,65,4582001152,148.22000122070312
1369,TKC,Communication Services,Telecom Services,NYSE,106.34,77,73,96,73,6682483200,7.039999961853027
1370,SCSC,Technology,Electronics & Computer Distribution,NASDAQ,106.33,77,79,84,83,1088934400,47.56999969482422
1371,FLUT,Consumer Cyclical,Gambling,NYSE,106.32,77,60,44,61,32815335424,229.6199951171875
1372,LNT,Utilities,Utilities—Regulated Electric,NASDAQ,106.32,77,74,58,40,12721525760,60.349998474121094
1373,IMPPP,Energy,Oil & Gas Midstream,NASDAQ,106.31,77,73,86,74,n/a,26.299999237060547
1374,BWXT,Industrials,Aerospace & Defense,NYSE,106.29,77,78,79,89,8459884544,105.62000274658203
1375,IBN,Financial Services,Banks—Regional,NYSE,106.29,77,68,83,67,94927069184,31.360000610351562
1376,TSLA,Consumer Cyclical,Auto Manufacturers,NASDAQ,106.28,77,56,35,12,554250993664,250.0
1377,BAR,n/a,n/a,NYSE ARCA,106.26,77,73,77,72,n/a,25.940000534057617
1378,ABL,Financial Services,Insurance - Life,NASDAQ,106.26,77,63,35,78,576501248,10.479999542236328
1379,RGA,Financial Services,Insurance—Reinsurance,NYSE,106.24,77,76,88,85,13578810368,220.25999450683594
1380,LNW,Consumer Cyclical,Gambling,NASDAQ,106.24,77,76,88,89,8882168832,112.68000030517578
1381,HYB,Financial Services,Asset Management,NYSE,106.23,76,76,70,63,169934064,8.350000381469727
1382,CLPR,Real Estate,REIT - Residential,NYSE,106.23,76,51,16,30,150077232,5.039999961853027
1383,PZG,Basic Materials,Gold,NYSE MKT,106.21,76,64,85,83,26276044,0.44600000977516174
1384,ICFI,Industrials,Consulting Services,NASDAQ,106.2,76,70,76,74,2627058688,169.47999572753906
1385,DFP,Financial Services,Asset Management,NYSE,106.16,76,67,71,67,387759296,21.479999542236328
1386,RXST,Healthcare,Medical Devices,NASDAQ,106.16,76,87,96,96,2239991808,51.560001373291016
1387,ALLE,Industrials,Security & Protection Services,NYSE,106.16,76,72,41,71,10196460544,142.64999389648438
1388,HBAN,Financial Services,Banks—Regional,NASDAQ,106.15,76,77,71,78,18057656320,14.600000381469727
1389,HQH,Financial Services,Asset Management,NYSE,106.14,76,80,75,51,855559104,18.940000534057617
1390,RNR,Financial Services,Insurance—Reinsurance,NYSE,106.1,76,70,70,74,11922628608,264.54998779296875
1391,BANX,Financial Services,Asset Management,NASDAQ,106.08,76,75,71,70,132514448,21.34000015258789
1392,CB,Financial Services,Insurance - Property & Casualty,NYSE,106.05,76,69,82,80,106806222848,292.1099853515625
1393,CCB,Financial Services,Banks - Regional,NASDAQ,106.04,76,81,72,33,595154816,51.560001373291016
1394,STT,Financial Services,Asset Management,NYSE,106.03,76,69,46,51,22398607360,89.12999725341797
1395,UTL,Utilities,Utilities—Diversified,NYSE,106.0,76,74,55,44,815054080,60.59000015258789
1396,DMA,Financial Services,Asset Management,NYSE,105.99,76,76,87,85,67224304,8.680000305175781
1397,SKT,Real Estate,REIT—Retail,NYSE,105.97,76,65,62,76,2917538048,32.209999084472656
1398,GEN,Technology,Software - Infrastructure,NASDAQ,105.97,76,69,85,71,14751998976,26.809999465942383
1399,BTBT,Financial Services,Capital Markets,NASDAQ,105.96,76,93,67,28,337601152,3.440000057220459
1400,CCSI,Technology,Software - Infrastructure,NASDAQ,105.95,76,46,21,7,313097088,22.43000030517578
1401,AVNT,Basic Materials,Specialty Chemicals,NYSE,105.92,76,79,69,61,3986031360,48.66999816894531
1402,PDT,Financial Services,Asset Management,NYSE,105.91,76,71,62,58,555300928,13.359999656677246
1403,ALX,Real Estate,REIT - Retail,NYSE,105.9,76,77,80,68,1103787520,241.97000122070312
1404,HPI,Financial Services,Asset Management,NYSE,105.9,76,68,77,66,444235328,18.540000915527344
1405,BHB,Financial Services,Banks - Regional,NYSE MKT,105.9,76,82,50,37,395890080,30.469999313354492
1406,ANGO,Healthcare,Medical Instruments & Supplies,NASDAQ,105.89,76,70,25,13,226307936,7.5
1407,BWBBP,Financial Services,Banks - Regional,NASDAQ,105.88,76,63,70,50,n/a,20.489999771118164
1408,RF,Financial Services,Banks—Regional,NYSE,105.88,76,80,51,64,17382395904,22.90999984741211
1409,BUSE,Financial Services,Banks - Regional,NASDAQ,105.86,76,83,69,63,1274707328,26.6200008392334
1410,INDB,Financial Services,Banks—Regional,NASDAQ,105.83,76,78,37,28,1975084288,60.599998474121094
1411,GRX,Financial Services,Asset Management,NYSE,105.8,76,73,62,60,149950832,11.119999885559082
1412,RGLD,Basic Materials,Gold,NASDAQ,105.76,76,75,68,53,8018123776,143.77999877929688
1413,CL,Consumer Defensive,Household & Personal Products,NYSE,105.76,76,81,86,74,79590981632,103.30999755859375
1414,AIZ,Financial Services,Insurance - Specialty,NYSE,105.75,76,74,66,85,8752848896,198.10000610351562
1415,STX,Technology,Computer Hardware,NASDAQ,105.74,76,82,91,83,20898103296,105.87999725341797
1416,ETN,Industrials,Specialty Industrial Machinery,NYSE,105.74,76,59,89,92,131000614912,329.7900085449219
1417,ACIC,Financial Services,Insurance - Property & Casualty,NASDAQ,105.74,76,63,89,96,518460960,11.369999885559082
1418,COF,Financial Services,Credit Services,NYSE,105.74,76,73,73,85,52453163008,151.25
1419,FLC,Financial Services,Asset Management,NYSE,105.72,76,70,70,64,159989040,17.350000381469727
1420,SRCE,Financial Services,Banks—Regional,NASDAQ,105.69,76,81,69,58,1212729984,59.630001068115234
1421,SKWD,Financial Services,Insurance—Property & Casualty,NASDAQ,105.68,76,81,80,88,1387426432,41.15999984741211
1422,NTAP,Technology,Computer Hardware,NASDAQ,105.68,76,91,94,87,26488776704,122.91999816894531
1423,NCSM,Energy,Oil & Gas Equipment & Services,NASDAQ,105.66,76,84,47,33,41817776,19.34000015258789
1424,CODA,Industrials,Aerospace & Defense,NASDAQ,105.65,76,69,45,29,66604192,7.260000228881836
1425,FSS,Industrials,Pollution & Treatment Controls,NYSE,105.63,76,81,79,85,5194204672,92.0199966430664
1426,FRHC,Financial Services,Capital Markets,NASDAQ,105.63,76,68,48,24,4850103808,95.87000274658203
1427,CDRE,Industrials,Aerospace & Defense,NYSE,105.62,76,68,75,88,1314016640,37.290000915527344
1428,SPNT,Financial Services,Insurance—Reinsurance,NYSE,105.62,76,83,74,83,2158302208,14.119999885559082
1429,SCD,Financial Services,Asset Management,NYSE,105.59,76,69,74,74,264607632,17.5
1430,S,Technology,Software—Infrastructure,NYSE,105.59,76,80,60,75,5681755648,24.290000915527344
1431,VSTO,Consumer Cyclical,Leisure,NYSE,105.58,76,84,84,61,2089012224,39.25
1432,LBTYB,Communication Services,Telecom Services,NASDAQ,105.58,76,57,35,65,6488559616,21.299999237060547
1433,COO,Healthcare,Medical Instruments & Supplies,NASDAQ,105.55,76,42,38,61,18251339776,109.80999755859375
1434,THFF,Financial Services,Banks—Regional,NASDAQ,105.54,76,75,42,39,419636832,44.40999984741211
1435,NWBI,Financial Services,Banks—Regional,NASDAQ,105.54,76,78,48,36,1383359616,13.460000038146973
1436,ATO,Utilities,Utilities - Regulated Gas,NYSE,105.52,76,69,57,55,17652609024,137.35000610351562
1437,EVRG,Utilities,Utilities - Regulated Electric,NASDAQ,105.5,76,66,55,40,12140250112,62.0
1438,SPG,Real Estate,REIT—Retail,NYSE,105.5,76,80,77,79,56982765568,168.14999389648438
1439,BLFY,Financial Services,Banks - Regional,NASDAQ,105.5,76,72,39,33,212906816,10.704999923706055
1440,MAA,Real Estate,REIT—Residential,NYSE,105.49,76,74,61,28,16944208896,163.66000366210938
1441,LSEA,Real Estate,Real Estate—Development,NASDAQ,105.48,76,72,21,90,345743424,12.760000228881836
1442,PNW,Utilities,Utilities—Regulated Electric,NYSE,105.47,75,69,52,38,8487399424,90.19999694824219
1443,LINC,Consumer Defensive,Education & Training Services,NASDAQ,105.47,75,77,89,85,329529952,12.300000190734863
1444,CLX,Consumer Defensive,Household & Personal Products,NYSE,105.46,75,59,40,49,17216182272,164.83999633789062
1445,FSM,Basic Materials,Gold,NYSE,105.44,75,81,93,75,1527508736,4.679999828338623
1446,MUSA,Consumer Cyclical,Specialty Retail,NYSE,105.44,75,85,90,85,9938280448,495.1499938964844
1447,BPYPP,Real Estate,Real Estate Services,NASDAQ,105.43,75,66,60,74,9634945024,16.229999542236328
1448,HR,Real Estate,REIT - Healthcare Facilities,NYSE,105.42,75,77,75,21,6212973568,18.18000030517578
1449,TRV,Financial Services,Insurance—Property & Casualty,NYSE,105.42,75,66,66,84,48775507968,239.35000610351562
1450,IVT,Real Estate,REIT—Retail,NYSE,105.4,75,76,52,48,1661567616,29.489999771118164
1451,JBGS,Real Estate,REIT—Office,NYSE,105.39,75,80,50,42,1361085056,18.049999237060547
1452,HAFC,Financial Services,Banks - Regional,NASDAQ,105.38,75,85,49,28,469176800,19.190000534057617
1453,BEPH,n/a,n/a,NYSE,105.36,75,67,59,63,n/a,18.520000457763672
1454,BNTX,Healthcare,Biotechnology,NASDAQ,105.35,75,25,23,19,20790206464,113.05000305175781
1455,BIPH,n/a,n/a,NYSE,105.34,75,68,66,68,n/a,20.290000915527344
1456,CRDF,Healthcare,Biotechnology,NASDAQ,105.33,75,76,72,99,111843000,2.5799999237060547
1457,BCPC,Basic Materials,Specialty Chemicals,NASDAQ,105.3,75,76,67,67,4944583680,175.66000366210938
1458,BWNB,n/a,n/a,NYSE,105.28,75,58,84,18,n/a,20.969999313354492
1459,FFBC,Financial Services,Banks - Regional,NASDAQ,105.28,75,81,57,46,2021838592,25.31999969482422
1460,TMP,Financial Services,Banks—Regional,NYSE MKT,105.28,75,81,31,21,631781376,59.18000030517578
1461,MMI,Real Estate,Real Estate Services,NYSE,105.26,75,73,36,31,1201654016,39.72999954223633
1462,WMB,Energy,Oil & Gas Midstream,NYSE,105.26,75,77,82,74,50529370112,46.220001220703125
1463,NNI,Financial Services,Credit Services,NYSE,105.23,75,72,70,50,3681431552,113.54000091552734
1464,SHOO,Consumer Cyclical,Footwear & Accessories,NASDAQ,105.21,75,65,76,69,3218368000,48.11000061035156
1465,TFC,Financial Services,Banks—Regional,NYSE,105.21,75,84,74,69,48198361088,42.189998626708984
1466,IBOC,Financial Services,Banks—Regional,NASDAQ,105.2,75,80,78,74,3407921408,60.900001525878906
1467,SHOP,Technology,Software—Application,NYSE,105.17,75,77,44,83,82780340224,80.11000061035156
1468,JAKK,Consumer Cyclical,Leisure,NASDAQ,105.16,75,43,20,41,188259696,25.31999969482422
1469,SEM,Healthcare,Medical Care Facilities,NYSE,105.16,75,79,87,69,4431490560,35.060001373291016
1470,CANG,Consumer Cyclical,Auto & Truck Dealerships,NYSE,105.15,75,83,90,86,172202240,1.600000023841858
1471,HOUS,Real Estate,Real Estate Services,NYSE,105.14,75,37,6,23,349987072,5.579999923706055
1472,TRST,Financial Services,Banks—Regional,NASDAQ,105.12,75,78,44,30,503195392,33.599998474121094
1473,MCRB,Healthcare,Biotechnology,NASDAQ,105.1,75,16,11,2,107588656,1.159999966621399
1474,SOWG,Consumer Defensive,Packaged Foods,NASDAQ,105.1,75,94,99,92,240172032,11.1899995803833
1475,PARAA,Communication Services,Entertainment,NASDAQ,105.1,75,78,37,62,6706476032,21.899999618530273
1476,SRL,Financial Services,Capital Markets,NYSE,105.08,75,85,81,32,96967480,7.829999923706055
1477,BSIG,Financial Services,Asset Management,NYSE,105.08,75,62,62,67,829290816,25.530000686645508
1478,OFIX,Healthcare,Medical Devices,NASDAQ,105.07,75,75,37,31,483002080,15.90999984741211
1479,UDR,Real Estate,REIT—Residential,NYSE,105.06,75,71,67,30,15014238208,46.349998474121094
1480,VBFC,Financial Services,Banks—Regional,NASDAQ,105.04,75,56,43,30,72504672,54.0
1481,WSFS,Financial Services,Banks—Regional,NASDAQ,105.04,75,86,73,58,2572010240,51.68000030517578
1482,BEPI,n/a,n/a,NYSE,105.04,75,70,59,67,n/a,19.149999618530273
1483,CCI,Real Estate,REIT - Specialty,NYSE,105.02,75,67,41,32,41427423232,116.86000061035156
1484,KRC,Real Estate,REIT—Office,NYSE,105.01,75,65,38,51,3784311808,39.95000076293945
1485,JNPR,Technology,Communication Equipment,NYSE,105.01,75,79,79,80,11550073856,38.869998931884766
1486,TRP,Energy,Oil & Gas Midstream,NYSE,105.0,75,74,44,53,40787722240,47.11000061035156
1487,PLBC,Financial Services,Banks—Regional,NASDAQ,104.99,75,65,35,35,202631760,43.130001068115234
1488,ECL,Basic Materials,Specialty Chemicals,NYSE,104.99,75,74,85,82,69476319232,254.85000610351562
1489,MITT,Real Estate,REIT—Mortgage,NYSE,104.98,75,71,72,45,201894848,7.659999847412109
1490,EMN,Basic Materials,Specialty Chemicals,NYSE,104.98,75,67,75,78,11642301440,108.01000213623047
1491,ASGI,n/a,n/a,NYSE,104.98,75,71,74,57,462541120,20.100000381469727
1492,LAUR,Consumer Defensive,Education & Training Services,NASDAQ,104.95,75,52,69,73,2209478400,16.780000686645508
