Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
189,PRAX,Healthcare,Biotechnology,NASDAQ,152.81,96,98,97,99,644796736.0,53.52000045776367
192,ALNY,Healthcare,Biotechnology,NASDAQ,152.66,96,90,26,19,19462060032.0,280.260009765625
194,HWKN,Basic Materials,Specialty Chemicals,NASDAQ,152.46,96,95,91,84,1873532928.0,124.88999938964844
197,CNTA,Healthcare,Biotechnology,NASDAQ,151.68,96,84,77,97,962569728.0,13.5
198,TISI,Industrials,Specialty Business Services,NYSE,151.55,96,83,82,21,34924232.0,13.3100004196167
202,SMC,,,NYSE,150.35,96,96,97,80,,36.540000915527344
203,FEIM,Technology,Communication Equipment,NASDAQ,150.3,96,94,57,89,86429664.0,14.1899995803833
204,CNK,Communication Services,Entertainment,NYSE,150.15,96,89,59,70,2416333568.0,28.18000030517578
206,SILK,Healthcare,Medical Devices,NASDAQ,150.06,96,97,86,40,830688512.0,27.100000381469727
207,HMST,Financial Services,Banks—Regional,NASDAQ,149.98,96,95,61,95,198004800.0,15.0
213,SNCR,Technology,Software—Infrastructure,NASDAQ,149.44,96,94,75,92,93892136.0,13.75
214,UG,Consumer Defensive,Household & Personal Products,NASDAQ,149.41,96,91,69,37,41119164.0,14.399999618530272
216,ANF,Consumer Cyclical,Apparel Retail,NYSE,148.93,96,97,99,99,9468789760.0,166.61000061035156
219,CVLT,Technology,Software - Application,NASDAQ,148.58,96,96,88,90,5123945472.0,151.47999572753906
221,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,148.46,96,93,93,74,10521380864.0,90.5500030517578
222,APEI,Consumer Defensive,Education & Training Services,NASDAQ,148.35,96,99,98,98,287177152.0,16.139999389648438
224,BWIN,Financial Services,Insurance Brokers,NASDAQ,148.12,96,96,90,86,2213762816.0,45.5099983215332
226,SE,Consumer Cyclical,Internet Retail,NYSE,147.95,96,78,92,83,43810652160.0,82.31999969482422
227,CRNX,Healthcare,Biotechnology,NASDAQ,147.82,96,96,94,96,3492687616.0,54.470001220703125
230,MDWD,Healthcare,Biotechnology,NASDAQ,147.46,96,94,94,95,135447280.0,20.100000381469727
232,COHR,Technology,Scientific & Technical Instruments,NYSE,146.96,96,91,83,95,11195210752.0,79.4800033569336
234,CALT,Healthcare,Biotechnology,NASDAQ,146.69,96,97,98,83,1048215232.0,40.5099983215332
236,MOD,Consumer Cyclical,Auto Parts,NYSE,146.56,96,96,97,98,5115531776.0,116.91000366210938
240,HMY,Basic Materials,Gold,NYSE,145.73,96,93,95,94,5547788288.0,10.25
242,JXN,Financial Services,Insurance—Life,NYSE,145.43,95,97,97,92,5450616832.0,86.37000274658203
246,QTWO,Technology,Software—Application,NYSE,145.05,95,95,95,89,3477957888.0,74.5
248,LE,Consumer Cyclical,Apparel Retail,NASDAQ,144.73,95,96,96,80,450680416.0,16.700000762939453
249,BKTI,Technology,Communication Equipment,NYSE MKT,144.63,95,30,64,31,47622796.0,21.43000030517578
254,ACIW,Technology,Software - Infrastructure,NASDAQ,144.01,95,94,87,80,3797948928.0,49.13999938964844
255,PI,Technology,Communication Equipment,NASDAQ,143.86,95,96,96,82,4079125504.0,164.66000366210938
256,NMM,Industrials,Marine Shipping,NYSE,143.48,95,92,97,93,1481148544.0,52.959999084472656
259,IDR,Basic Materials,Gold,NYSE MKT,143.15,95,95,94,90,122180440.0,12.050000190734863
261,IRM,Real Estate,REIT—Specialty,NYSE,142.76,95,93,82,88,26000896000.0,114.83999633789062
263,MIRM,Healthcare,Biotechnology,NASDAQ,142.38,95,93,23,40,1378640256.0,44.25
264,ERJ,Industrials,Aerospace & Defense,NYSE,142.31,95,95,93,86,4982641152.0,33.20000076293945
265,RUN,Technology,Solar,NASDAQ,142.19,95,89,54,14,2801820416.0,20.81999969482422
268,APP,Technology,Software - Application,NASDAQ,141.96,95,95,97,98,26597492736.0,90.3000030517578
271,TGTX,Healthcare,Biotechnology,NASDAQ,141.71,95,93,54,76,2457233664.0,23.11000061035156
274,TRUP,Financial Services,Insurance—Specialty,NASDAQ,141.51,95,93,66,32,1177414400.0,47.209999084472656
275,ZIM,Industrials,Marine Shipping,NYSE,141.42,95,93,98,57,2471393536.0,19.979999542236328
276,MAMA,Consumer Defensive,Packaged Foods,NASDAQ,141.34,95,94,96,96,236620688.0,8.010000228881836
278,LC,Financial Services,Credit Services,NYSE,140.85,95,93,78,55,917851200.0,12.020000457763672
279,BLFS,Healthcare,Medical Instruments & Supplies,NASDAQ,140.7,95,94,87,60,919533184.0,25.850000381469727
280,COKE,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,140.67,95,93,87,80,9598002176.0,1334.1500244140625
281,UFPT,Healthcare,Medical Devices,NASDAQ,140.6,95,96,90,88,1922454912.0,337.8699951171875
283,NTRA,Healthcare,Diagnostics & Research,NASDAQ,140.06,95,95,95,94,13261495296.0,120.2699966430664
285,GRND,Technology,Software - Application,NYSE,139.86,95,91,90,82,1742705920.0,11.979999542236328
286,BLBD,Consumer Cyclical,Auto Manufacturers,NASDAQ,139.82,95,97,98,93,1851384448.0,48.08000183105469
289,REVG,Industrials,Farm & Heavy Construction Machinery,NYSE,139.74,95,95,96,91,1426091264.0,30.1299991607666
290,BFH,Financial Services,Credit Services,NYSE,139.72,95,94,84,73,2025026944.0,57.11000061035156
291,AMRX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,139.71,95,94,95,95,2074134656.0,8.479999542236328
294,HTLF,Financial Services,Banks - Regional,NASDAQ,139.38,95,92,91,52,1832721536.0,55.0
297,GKOS,Healthcare,Medical Devices,NYSE,139.03,95,88,93,89,5711170560.0,135.25999450683594
301,MG,Industrials,Security & Protection Services,NYSE,138.79,95,85,81,88,241542608.0,11.850000381469728
305,LTH,Consumer Cyclical,Leisure,NYSE,138.25,94,91,62,20,3654587392.0,24.420000076293945
306,STEP,Financial Services,Asset Management,NASDAQ,137.95,94,93,92,81,4999408640.0,54.16999816894531
308,BV,Industrials,Specialty Business Services,NYSE,137.89,94,94,95,87,1289924992.0,15.670000076293944
313,WLDN,Industrials,Engineering & Construction,NASDAQ,137.3,94,92,95,40,423770464.0,38.79999923706055
314,PETQ,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,137.12,94,78,83,60,660787456.0,30.5
315,SLG,Real Estate,REIT—Office,NYSE,136.99,94,95,92,91,3477626624.0,66.94999694824219
316,PLTR,Technology,Software—Infrastructure,NYSE,136.92,94,89,74,96,57498558464.0,30.84000015258789
317,BBAR,Financial Services,Banks - Regional,NYSE,136.88,94,93,98,90,2783302912.0,9.460000038146973
318,HOOD,Financial Services,Capital Markets,NASDAQ,136.74,94,95,96,94,19211354112.0,21.36000061035156
323,RDNT,Healthcare,Diagnostics & Research,NASDAQ,135.93,94,95,94,93,4309426176.0,64.30999755859375
325,RSI,Consumer Cyclical,Gambling,NYSE,135.77,94,98,98,89,2178609920.0,9.140000343322754
326,ACR,Real Estate,REIT - Mortgage,NYSE,135.76,94,90,89,84,102189840.0,15.739999771118164
330,EAT,Consumer Cyclical,Restaurants,NYSE,135.43,94,94,96,87,3028023296.0,71.51000213623047
332,BWAY,Healthcare,Medical Devices,NASDAQ,135.3,94,97,95,97,102462424.0,8.039999961853027
335,PHAT,Healthcare,Biotechnology,NASDAQ,135.18,94,79,31,38,694812800.0,15.720000267028809
