Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
4,CRBP,Healthcare,Biotechnology,NASDAQ,479.19,99,99,99,99,468184352.0,59.70000076293945
6,SMMT,Healthcare,Biotechnology,NASDAQ,426.25,99,99,84,98,5601800704.0,13.079999923706056
9,LENZ,Healthcare,Biotechnology,NASDAQ,387.7,99,99,99,88,467792032.0,22.5
13,LBPH,Healthcare,Biotechnology,NASDAQ,336.95,99,99,98,99,738721920.0,34.790000915527344
15,SEZL,Financial Services,Credit Services,NASDAQ,333.52,99,99,99,98,469543264.0,127.93000030517578
16,RNA,Healthcare,Biotechnology,NASDAQ,322.15,99,99,98,96,4130786048.0,43.52000045776367
17,INSG,Technology,Communication Equipment,NASDAQ,321.55,99,99,98,16,103737712.0,13.020000457763672
21,INSM,Healthcare,Biotechnology,NASDAQ,290.05,99,99,98,81,10697345024.0,78.83999633789062
22,ADMA,Healthcare,Biotechnology,NASDAQ,287.34,99,99,98,92,2461811456.0,18.399999618530277
26,AEYE,Technology,Software - Application,NASDAQ,273.27,99,99,99,93,212526320.0,23.43000030517578
27,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,272.92,99,97,92,23,624490496.0,42.70000076293945
36,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,257.19,99,99,98,97,51737596.0,9.359999656677246
39,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,250.67,99,99,99,99,12955388928.0,159.77999877929688
41,CDNA,Healthcare,Diagnostics & Research,NASDAQ,246.89,99,99,90,85,734330176.0,31.540000915527344
43,DOGZ,Consumer Cyclical,Leisure,NASDAQ,244.93,99,98,95,59,201654288.0,19.770000457763672
45,SLNO,Healthcare,Biotechnology,NASDAQ,242.72,99,99,99,99,1734692864.0,45.25
57,DYN,Healthcare,Biotechnology,NASDAQ,229.24,99,99,98,98,3297019648.0,46.52999877929688
63,SG,Consumer Cyclical,Restaurants,NYSE,213.24,98,96,99,95,3552299776.0,37.650001525878906
64,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,211.26,98,99,95,96,640242240.0,21.479999542236328
66,VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,207.62,98,98,97,96,256325664.0,18.239999771118164
67,NRIX,Healthcare,Biotechnology,NASDAQ,207.58,98,99,95,94,1126084736.0,24.020000457763672
68,ASPN,Industrials,Building Products & Equipment,NYSE,206.06,98,97,99,96,2276458240.0,30.13999938964844
69,CAVA,Consumer Cyclical,Restaurants,NYSE,204.66,98,94,96,85,10877130752.0,122.0
75,FTAI,Industrials,Rental & Leasing Services,NASDAQ,198.77,98,98,97,95,9574752256.0,121.73999786376952
76,ZETA,Technology,Software—Application,NYSE,197.77,98,98,97,75,3581592576.0,24.989999771118164
77,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,197.13,98,95,97,39,443103200.0,8.789999961853027
78,GHSI,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,197.06,98,87,85,83,12803076.0,18.0
80,QTTB,Healthcare,Biotechnology,NASDAQ,195.17,98,97,96,66,217226800.0,39.4900016784668
85,MSTR,Technology,Software—Application,NASDAQ,190.9,98,99,99,99,26063867904.0,150.00999450683594
90,TREE,Financial Services,Financial Conglomerates,NASDAQ,186.88,98,98,97,96,551858368.0,57.310001373291016
91,KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,186.42,98,98,98,94,104394888.0,52.29999923706055
96,USAP,Basic Materials,Steel,NASDAQ,182.92,98,96,98,93,306204480.0,42.18999862670898
97,WLFC,Industrials,Rental & Leasing Services,NASDAQ,182.3,98,97,92,54,410781888.0,109.83999633789062
98,OCUL,Healthcare,Biotechnology,NASDAQ,182.24,98,98,82,99,850340544.0,9.109999656677246
100,PNTG,Healthcare,Medical Care Facilities,NASDAQ,181.35,98,97,94,90,680537344.0,34.959999084472656
102,BNTC,Healthcare,Biotechnology,NASDAQ,179.63,98,98,98,86,67914232.0,9.050000190734863
107,CMPO,Industrials,Metal Fabrication,NASDAQ,177.68,98,81,85,18,518202016.0,11.56999969482422
114,CALT,Healthcare,Biotechnology,NASDAQ,175.89,98,97,97,77,1048215232.0,40.470001220703125
115,BVS,Healthcare,Medical Devices,NASDAQ,175.6,98,97,96,92,371476640.0,9.920000076293944
116,TLN,,,NASDAQ,175.45,98,95,95,84,,148.8000030517578
118,STOK,Healthcare,Biotechnology,NASDAQ,174.87,98,99,98,79,776065344.0,13.989999771118164
119,TMDX,Healthcare,Medical Devices,NASDAQ,174.59,98,97,97,73,4765039104.0,175.66000366210938
122,INOD,Technology,Information Technology Services,NASDAQ,172.54,97,99,92,22,397365056.0,19.13999938964844
124,TPC,Industrials,Engineering & Construction,NYSE,171.61,97,98,99,91,1027907392.0,22.799999237060547
125,VHI,Basic Materials,Chemicals,NYSE,171.32,97,88,92,25,553888832.0,29.739999771118164
131,HOV,Consumer Cyclical,Residential Construction,NYSE,167.7,97,97,84,95,853314688.0,228.44000244140625
133,DOYU,Communication Services,Internet Content & Information,NASDAQ,167.32,97,97,80,17,324264896.0,17.940000534057617
135,FIP,Industrials,Conglomerates,NASDAQ,167.04,97,98,98,91,851178752.0,9.289999961853027
136,CRDO,Technology,Semiconductors,NASDAQ,166.75,97,94,73,89,4769730048.0,36.45000076293945
137,GDS,Technology,Information Technology Services,NASDAQ,166.73,97,84,25,6,1717016704.0,16.690000534057617
140,GATO,Basic Materials,Other Precious Metals & Mining,NYSE,166.17,97,96,98,87,744387584.0,13.029999732971191
142,PRM,Basic Materials,Specialty Chemicals,NYSE,165.59,97,96,87,67,1159015168.0,11.100000381469728
143,EVER,Communication Services,Internet Content & Information,NASDAQ,165.09,97,98,98,94,663600512.0,22.170000076293945
144,CRS,Industrials,Metal Fabrication,NYSE,165.05,97,97,97,62,4986626048.0,144.7899932861328
146,IESC,Industrials,Engineering & Construction,NASDAQ,164.62,97,96,98,96,2759391488.0,192.42999267578125
148,NVDA,Technology,Semiconductors,NASDAQ,163.14,97,97,98,98,3335037648896.0,129.3699951171875
149,ESOA,Industrials,Engineering & Construction,NASDAQ,162.77,97,91,96,98,127548672.0,10.050000190734863
154,HA,Industrials,Airlines,NASDAQ,160.61,97,88,95,97,661073472.0,17.3799991607666
156,ANF,Consumer Cyclical,Apparel Retail,NYSE,160.4,97,97,99,99,9468789760.0,169.8300018310547
158,VRNA,Healthcare,Biotechnology,NASDAQ,160.05,97,89,13,42,1025684736.0,26.8799991607666
160,MMYT,Consumer Cyclical,Travel Services,NASDAQ,159.23,97,97,96,95,8979321856.0,100.0
165,RKT,Financial Services,Mortgage Finance,NYSE,158.04,97,92,87,88,28418390016.0,20.809999465942383
170,EWTX,Healthcare,Biotechnology,NASDAQ,157.26,97,96,97,98,1511381888.0,19.32999992370605
171,ANAB,Healthcare,Biotechnology,NASDAQ,156.98,97,97,78,91,625322752.0,37.75
174,INLX,Technology,Software—Application,NYSE MKT,156.46,97,86,88,97,24188086.0,9.470000267028809
179,TGTX,Healthcare,Biotechnology,NASDAQ,155.99,97,95,63,77,2457233664.0,24.459999084472656
181,BBAR,Financial Services,Banks - Regional,NYSE,155.84,97,93,97,85,2783302912.0,9.68000030517578
183,SPRY,Healthcare,Biotechnology,NASDAQ,154.89,96,96,85,88,878840320.0,12.960000038146973
185,THC,Healthcare,Medical Care Facilities,NYSE,154.41,96,97,95,86,13456809984.0,164.52999877929688
186,CLMB,Technology,Electronics & Computer Distribution,NASDAQ,154.34,96,76,55,90,257776016.0,91.12000274658205
189,PRCT,Healthcare,Medical Devices,NASDAQ,153.72,96,93,96,88,3188300288.0,79.33999633789062
193,MAMA,Consumer Defensive,Packaged Foods,NASDAQ,152.63,96,95,97,95,236620688.0,8.489999771118164
194,HWKN,Basic Materials,Specialty Chemicals,NASDAQ,152.61,96,96,90,85,1873532928.0,125.18000030517578
195,SFM,Consumer Defensive,Grocery Stores,NASDAQ,152.52,96,95,96,94,7812086784.0,97.87000274658205
196,TELZ,,,NYSE MKT,152.49,96,97,49,78,,22.700000762939453
198,SMC,,,NYSE,152.11,96,96,97,73,,36.93000030517578
200,KYMR,Healthcare,Biotechnology,NASDAQ,151.62,96,97,77,96,1914379008.0,47.77999877929688
201,PTGX,Healthcare,Biotechnology,NASDAQ,151.51,96,97,77,94,1911472000.0,41.68000030517578
202,BMA,Financial Services,Banks - Regional,NYSE,151.42,96,96,98,96,5020511232.0,53.54999923706055
203,CLBT,Technology,Software - Infrastructure,NASDAQ,151.4,96,94,85,95,2459457792.0,17.149999618530273
204,CVLT,Technology,Software - Application,NASDAQ,151.21,96,92,90,90,5123945472.0,152.6199951171875
205,HMST,Financial Services,Banks—Regional,NASDAQ,151.11,96,93,45,94,198004800.0,15.720000267028809
209,BKTI,Technology,Communication Equipment,NYSE MKT,150.66,96,30,76,28,47622796.0,21.920000076293945
210,SE,Consumer Cyclical,Internet Retail,NYSE,150.4,96,78,93,78,43810652160.0,83.18000030517578
217,MOD,Consumer Cyclical,Auto Parts,NYSE,149.36,96,96,97,98,5115531776.0,119.41999816894533
224,SILK,Healthcare,Medical Devices,NASDAQ,148.74,96,97,88,65,830688512.0,27.239999771118164
226,JXN,Financial Services,Insurance—Life,NYSE,148.36,96,97,96,89,5450616832.0,87.16000366210938
228,RUN,Technology,Solar,NASDAQ,147.71,96,92,42,12,2801820416.0,21.5
230,CNK,Communication Services,Entertainment,NYSE,147.58,96,85,57,68,2416333568.0,27.799999237060547
232,HMY,Basic Materials,Gold,NYSE,147.25,96,91,96,92,5547788288.0,10.369999885559082
233,ALNY,Healthcare,Biotechnology,NASDAQ,147.24,96,89,27,18,19462060032.0,272.6400146484375
236,TRUP,Financial Services,Insurance—Specialty,NASDAQ,146.41,96,89,68,33,1177414400.0,46.630001068115234
239,QTWO,Technology,Software—Application,NYSE,146.07,96,95,96,89,3477957888.0,74.87999725341797
240,BWIN,Financial Services,Insurance Brokers,NASDAQ,146.04,96,96,93,89,2213762816.0,44.459999084472656
243,COHR,Technology,Scientific & Technical Instruments,NYSE,145.84,95,93,87,95,11195210752.0,79.37999725341797
247,CRNX,Healthcare,Biotechnology,NASDAQ,145.39,95,96,96,96,3492687616.0,53.150001525878906
248,ACIW,Technology,Software - Infrastructure,NASDAQ,145.39,95,94,85,81,3797948928.0,49.47999954223633
250,ERJ,Industrials,Aerospace & Defense,NYSE,145.19,95,93,95,87,4982641152.0,33.68000030517578
251,FEIM,Technology,Communication Equipment,NASDAQ,145.11,95,94,71,89,86429664.0,13.68000030517578
252,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,144.82,95,82,92,75,10521380864.0,89.8499984741211
256,NTRA,Healthcare,Diagnostics & Research,NASDAQ,143.99,95,95,96,93,13261495296.0,122.70999908447266
257,INGN,Healthcare,Medical Devices,NASDAQ,143.93,95,93,76,26,180246928.0,12.510000228881836
258,BLBD,Consumer Cyclical,Auto Manufacturers,NASDAQ,143.79,95,97,98,93,1851384448.0,48.959999084472656
260,APP,Technology,Software - Application,NASDAQ,143.38,95,95,98,98,26597492736.0,90.1999969482422
262,GRND,Technology,Software - Application,NYSE,142.76,95,91,90,86,1742705920.0,12.43000030517578
263,PI,Technology,Communication Equipment,NASDAQ,142.43,95,96,96,79,4079125504.0,163.6699981689453
264,LTH,Consumer Cyclical,Leisure,NYSE,142.4,95,89,42,17,3654587392.0,24.8700008392334
266,REVG,Industrials,Farm & Heavy Construction Machinery,NYSE,142.23,95,95,95,93,1426091264.0,30.709999084472656
268,LC,Financial Services,Credit Services,NYSE,142.07,95,90,76,56,917851200.0,12.329999923706056
269,PLTR,Technology,Software—Infrastructure,NYSE,141.96,95,91,66,95,57498558464.0,31.780000686645508
272,NMM,Industrials,Marine Shipping,NYSE,141.61,95,93,96,89,1481148544.0,51.91999816894531
274,COKE,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,141.49,95,92,88,84,9598002176.0,1350.0
277,DCTH,Healthcare,Medical Devices,NASDAQ,141.21,95,97,95,53,212283504.0,8.010000228881836
279,AGIO,Healthcare,Biotechnology,NASDAQ,141.06,95,97,90,85,2416259072.0,46.220001220703125
282,RSI,Consumer Cyclical,Gambling,NYSE,140.93,95,98,97,90,2178609920.0,9.369999885559082
287,CNTA,Healthcare,Biotechnology,NASDAQ,140.66,95,88,75,97,962569728.0,12.850000381469728
288,UFPT,Healthcare,Medical Devices,NASDAQ,140.65,95,96,92,89,1922454912.0,336.70001220703125
289,IRM,Real Estate,REIT—Specialty,NYSE,140.5,95,91,80,87,26000896000.0,113.3499984741211
290,ZIM,Industrials,Marine Shipping,NYSE,140.5,95,87,97,43,2471393536.0,20.170000076293945
292,BWAY,Healthcare,Medical Devices,NASDAQ,140.07,95,97,94,97,102462424.0,8.020000457763672
293,UG,Consumer Defensive,Household & Personal Products,NASDAQ,140.05,95,87,70,37,41119164.0,13.40999984741211
299,HTLF,Financial Services,Banks - Regional,NASDAQ,139.54,95,94,89,44,1832721536.0,55.88999938964844
300,BV,Industrials,Specialty Business Services,NYSE,139.53,95,92,96,82,1289924992.0,15.729999542236328
302,ENVA,Financial Services,Credit Services,NYSE,139.39,95,93,74,87,1634150528.0,85.88999938964844
304,DKS,Consumer Cyclical,Specialty Retail,NYSE,139.06,94,87,95,89,18552872960.0,239.17999267578125
306,MG,Industrials,Security & Protection Services,NYSE,138.81,94,84,80,88,241542608.0,11.81999969482422
309,ZUMZ,Consumer Cyclical,Apparel Retail,NASDAQ,138.56,94,87,62,23,371819392.0,29.11000061035156
312,HOOD,Financial Services,Capital Markets,NASDAQ,138.24,94,95,97,95,19211354112.0,21.1200008392334
317,AMRX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,137.91,94,94,95,95,2074134656.0,8.380000114440918
318,STEP,Financial Services,Asset Management,NASDAQ,137.88,94,92,93,82,4999408640.0,53.68000030517578
321,PETQ,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,137.58,94,79,77,61,660787456.0,30.520000457763672
322,RDNT,Healthcare,Diagnostics & Research,NASDAQ,137.53,94,95,96,92,4309426176.0,65.0
323,SPOT,Communication Services,Internet Content & Information,NYSE,137.53,94,93,95,95,61507686400.0,342.489990234375
324,SNCR,Technology,Software—Infrastructure,NASDAQ,137.5,94,95,71,90,93892136.0,12.850000381469728
329,BFH,Financial Services,Credit Services,NYSE,136.78,94,94,82,71,2025026944.0,56.52999877929688
330,BLFS,Healthcare,Medical Instruments & Supplies,NASDAQ,136.72,94,93,89,68,919533184.0,25.299999237060547
331,WLDN,Industrials,Engineering & Construction,NASDAQ,136.64,94,93,93,45,423770464.0,39.2599983215332
332,DAKT,Technology,Electronic Components,NASDAQ,136.54,94,96,86,80,486658080.0,15.84000015258789
335,ICUI,Healthcare,Medical Instruments & Supplies,NASDAQ,136.18,94,71,25,23,2914417152.0,163.5500030517578
337,ACR,Real Estate,REIT - Mortgage,NYSE,136.05,94,87,90,86,102189840.0,15.68000030517578
339,SLG,Real Estate,REIT—Office,NYSE,135.96,94,93,89,90,3477626624.0,66.45999908447266
340,AU,Basic Materials,Gold,NYSE,135.89,94,82,84,62,9599055872.0,31.18000030517578
341,CRUS,Technology,Semiconductors,NASDAQ,135.78,94,94,89,67,6796256768.0,144.52000427246094
344,ARIS,Utilities,Utilities - Regulated Water,NYSE,135.29,94,92,92,81,828962880.0,16.959999084472656
345,STRT,Consumer Cyclical,Auto Parts,NASDAQ,135.27,94,56,75,74,111939528.0,38.380001068115234
347,PIPR,Financial Services,Capital Markets,NYSE,134.96,94,94,86,84,3220285184.0,273.95001220703125
348,MDWD,Healthcare,Biotechnology,NASDAQ,134.94,94,95,93,93,135447280.0,18.549999237060547
349,LE,Consumer Cyclical,Apparel Retail,NASDAQ,134.94,94,97,95,84,450680416.0,15.460000038146973
350,NSSC,Industrials,Security & Protection Services,NASDAQ,134.91,94,95,92,91,1930649344.0,55.470001220703125
353,FEDU,Consumer Defensive,Education & Training Services,NYSE,134.67,94,78,41,40,26804084.0,16.0
354,NVRI,Industrials,Waste Management,NYSE,134.65,94,88,72,68,671264832.0,11.579999923706056
355,GKOS,Healthcare,Medical Devices,NYSE,134.61,94,88,93,90,5711170560.0,132.88999938964844
358,EAT,Consumer Cyclical,Restaurants,NYSE,134.14,94,93,96,82,3028023296.0,71.12999725341797
359,GDDY,Technology,Software - Infrastructure,NYSE,133.85,94,91,93,87,19314552832.0,162.4499969482422
360,CRTO,Communication Services,Advertising Agencies,NASDAQ,133.66,94,89,87,72,2009571968.0,49.29999923706055
361,KGC,Basic Materials,Gold,NYSE,133.45,94,92,94,63,9239027712.0,9.149999618530272
363,USLM,Basic Materials,Building Materials,NASDAQ,133.43,93,95,93,87,1876369280.0,81.37999725341797
370,NMRK,Real Estate,Real Estate Services,NASDAQ,132.83,93,94,84,91,2430948608.0,13.729999542236328
371,IBCP,Financial Services,Banks—Regional,NASDAQ,132.82,93,93,80,78,503538816.0,34.31999969482422
373,NHC,Healthcare,Medical Care Facilities,NYSE MKT,132.72,93,96,87,90,1629904128.0,134.0
375,BSRR,Financial Services,Banks - Regional,NASDAQ,132.63,93,91,73,37,310158624.0,29.899999618530277
378,PWP,Financial Services,Capital Markets,NASDAQ,132.43,93,94,90,85,1369407360.0,20.01000022888184
379,BOOT,Consumer Cyclical,Apparel Retail,NYSE,132.35,93,90,90,73,4067703552.0,142.38999938964844
381,VIRT,Financial Services,Capital Markets,NASDAQ,132.27,93,89,84,48,3815098368.0,30.09000015258789
382,AEM,Basic Materials,Gold,NYSE,132.16,93,85,89,51,32214157312.0,82.79000091552734
385,GAP,,,NYSE,132.03,93,87,95,92,,24.6200008392334
386,MRUS,Healthcare,Biotechnology,NASDAQ,131.98,93,96,97,98,3654148864.0,53.59000015258789
387,SOHU,Communication Services,Electronic Gaming & Multimedia,NASDAQ,131.97,93,89,84,36,415091680.0,15.760000228881836
388,MMM,Industrials,Conglomerates,NYSE,131.97,93,92,82,29,55762190336.0,130.5500030517578
389,HWM,Industrials,Aerospace & Defense,NYSE,131.96,93,92,94,89,32736276480.0,97.08000183105467
390,SCVL,Consumer Cyclical,Apparel Retail,NASDAQ,131.95,93,91,92,88,1016263552.0,43.869998931884766
391,MIRM,Healthcare,Biotechnology,NASDAQ,131.83,93,95,25,51,1378640256.0,41.119998931884766
394,GRBK,Consumer Cyclical,Residential Construction,NYSE,131.65,93,91,52,71,2598791680.0,79.76000213623047
395,LAKE,Consumer Cyclical,Apparel Manufacturing,NASDAQ,131.53,93,89,83,72,177436560.0,24.71999931335449
396,PSFE,Technology,Software—Infrastructure,NYSE,131.51,93,95,93,74,1074468480.0,21.920000076293945
397,IDR,Basic Materials,Gold,NYSE MKT,131.49,93,95,93,91,122180440.0,10.920000076293944
398,NU,Financial Services,Banks—Regional,NYSE,131.41,93,84,90,94,55890935808.0,14.420000076293944
400,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,131.31,93,93,72,81,7120735744.0,157.75
401,TILE,Industrials,Building Products & Equipment,NASDAQ,131.19,93,90,92,94,880048704.0,18.81999969482422
402,NRG,Utilities,Utilities—Independent Power Producers,NYSE,131.05,93,88,97,91,16661401600.0,83.5
403,FICO,Technology,Software—Application,NYSE,130.58,93,94,87,91,35133960192.0,1745.3800048828125
404,CPF,Financial Services,Banks - Regional,NYSE,130.5,93,89,79,56,551933312.0,27.6200008392334
405,CSWI,Industrials,Specialty Industrial Machinery,NASDAQ,130.27,93,91,89,89,4174777088.0,325.17999267578125
406,TERN,Healthcare,Biotechnology,NASDAQ,130.23,93,95,61,68,452092928.0,8.220000267028809
407,CFB,Financial Services,Banks - Regional,NASDAQ,130.18,93,92,69,60,642287808.0,18.43000030517578
408,DECA,Financial Services,Shell Companies,NASDAQ,130.16,93,86,69,5,44155148.0,11.479999542236328
410,UHS,Healthcare,Medical Care Facilities,NYSE,129.95,93,89,82,85,12644933632.0,233.13999938964844
412,LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,129.69,93,95,73,25,5623330816.0,107.16000366210938
414,KNSA,Healthcare,Biotechnology,NASDAQ,129.59,93,91,62,86,1291109760.0,27.3799991607666
415,HIFS,Financial Services,Banks—Regional,NASDAQ,129.57,93,84,37,21,370969536.0,256.42999267578125
416,TEVA,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,129.52,93,94,95,91,19238656000.0,18.559999465942383
417,FISI,Financial Services,Banks—Regional,NASDAQ,129.5,93,91,47,43,271710976.0,25.940000534057617
420,UWMC,Financial Services,Mortgage Finance,NYSE,129.23,93,84,82,75,11598940160.0,9.520000457763672
421,OPXS,Industrials,Aerospace & Defense,NASDAQ,129.17,93,94,96,97,49477288.0,8.289999961853027
422,HALO,Healthcare,Biotechnology,NASDAQ,129.14,93,91,67,48,6398064128.0,62.720001220703125
423,SPXC,Industrials,Building Products & Equipment,NYSE,129.13,93,92,93,90,6120468992.0,157.88999938964844
424,CTDD,,,NYSE,129.08,92,49,32,24,,14.710000038146973
425,AXON,Industrials,Aerospace & Defense,NASDAQ,129.03,92,80,78,91,22151131136.0,370.7000122070313
426,JEF,Financial Services,Capital Markets,NYSE,128.95,92,91,84,79,9860045824.0,58.97999954223633
427,TRAK,Technology,Software—Application,NYSE,128.94,92,92,94,95,291764640.0,18.770000457763672
428,VNO,Real Estate,REIT—Office,NYSE,128.92,92,74,60,81,5001083904.0,34.65999984741211
429,CLS,Technology,Electronic Components,NYSE,128.92,92,96,98,98,7053986816.0,53.13999938964844
