Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,NEON,Technology,Electronic Components,NASDAQ,591.59,99,98,84,5,30719000.0,11.729999542236328
4,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,455.68,99,98,62,27,17891930.0,8.40999984741211
5,SEZL,Financial Services,Credit Services,NASDAQ,429.36,99,99,99,99,469543264.0,147.55999755859375
8,INSG,Technology,Communication Equipment,NASDAQ,377.93,99,99,99,19,103737712.0,17.549999237060547
11,NISN,Financial Services,Credit Services,NASDAQ,368.69,99,99,26,87,13619664.0,14.1899995803833
14,DOGZ,Consumer Cyclical,Leisure,NASDAQ,336.79,99,99,99,9,201654288.0,28.25
19,SLNO,Healthcare,Biotechnology,NASDAQ,304.64,99,99,99,99,1734692864.0,53.54999923706055
21,ADMA,Healthcare,Biotechnology,NASDAQ,295.82,99,99,99,95,2461811456.0,19.31999969482422
22,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,294.43,99,99,96,26,624490496.0,45.33000183105469
24,RAIL,Industrials,Railroads,NASDAQ,277.28,99,98,78,89,67358160.0,9.850000381469728
26,QTTB,Healthcare,Biotechnology,NASDAQ,275.49,99,98,47,73,217226800.0,46.400001525878906
27,RNA,Healthcare,Biotechnology,NASDAQ,274.44,99,99,99,98,4130786048.0,44.630001068115234
37,CDNA,Healthcare,Diagnostics & Research,NASDAQ,244.28,99,99,95,58,734330176.0,29.26000022888184
45,ZETA,Technology,Software—Application,NYSE,226.09,99,98,97,77,3581592576.0,27.57999992370605
48,BVS,Healthcare,Medical Devices,NASDAQ,217.56,99,96,92,96,371476640.0,11.6899995803833
50,WLFC,Industrials,Rental & Leasing Services,NASDAQ,215.46,99,98,88,54,410781888.0,123.23999786376952
56,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,207.62,99,98,94,92,640242240.0,18.979999542236328
59,HRTG,Financial Services,Insurance—Property & Casualty,NYSE,204.45,99,98,71,97,229773744.0,16.059999465942383
61,FTAI,Industrials,Rental & Leasing Services,NASDAQ,200.97,99,98,98,96,9574752256.0,126.43000030517578
62,CMPO,Industrials,Metal Fabrication,NASDAQ,200.91,98,98,51,65,518202016.0,13.489999771118164
64,CAVA,Consumer Cyclical,Restaurants,NYSE,200.07,98,98,98,93,10877130752.0,124.3000030517578
66,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,197.84,98,99,99,99,12955388928.0,161.6300048828125
67,APP,Technology,Software - Application,NASDAQ,196.65,98,95,97,98,26597492736.0,123.16000366210938
68,GGAL,Financial Services,Banks - Regional,NASDAQ,196.51,98,97,97,95,6550478336.0,46.130001068115234
70,AXGN,Healthcare,Medical Devices,NASDAQ,194.82,98,97,59,59,312487904.0,14.5600004196167
75,TLN,,,NASDAQ,192.82,98,97,97,91,,171.02000427246094
76,STOK,Healthcare,Biotechnology,NASDAQ,192.49,98,98,99,98,776065344.0,15.220000267028809
80,SOC,Energy,Oil & Gas Drilling,NYSE,190.25,98,87,91,44,914527744.0,25.770000457763672
82,PNTG,Healthcare,Medical Care Facilities,NASDAQ,188.85,98,97,95,91,680537344.0,34.9900016784668
83,BMA,Financial Services,Banks - Regional,NYSE,186.16,98,98,98,98,5020511232.0,70.86000061035156
84,LENZ,Healthcare,Biotechnology,NASDAQ,185.88,98,99,99,99,467792032.0,21.5
86,PRAX,Healthcare,Biotechnology,NASDAQ,184.13,98,97,95,99,644796736.0,59.380001068115234
89,INSM,Healthcare,Biotechnology,NASDAQ,183.31,98,99,99,68,10697345024.0,72.87000274658203
92,PRM,Basic Materials,Specialty Chemicals,NYSE,179.68,98,97,91,88,1159015168.0,12.350000381469728
93,SPRY,Healthcare,Biotechnology,NASDAQ,179.17,98,98,91,96,878840320.0,14.050000190734863
94,RDFN,Real Estate,Real Estate Services,NASDAQ,178.57,98,86,22,10,729967808.0,13.899999618530272
95,TISI,Industrials,Specialty Business Services,NYSE,178.44,98,89,84,65,34924232.0,14.770000457763672
98,IDR,Basic Materials,Gold,NYSE MKT,177.59,98,95,93,92,122180440.0,14.390000343322754
100,TPC,Industrials,Engineering & Construction,NYSE,176.72,98,98,99,96,1027907392.0,24.450000762939453
101,CLPT,Healthcare,Medical Devices,NASDAQ,175.96,98,97,28,41,143956576.0,11.65999984741211
102,TREE,Financial Services,Financial Conglomerates,NASDAQ,175.49,98,98,95,95,551858368.0,58.13999938964844
103,BBAR,Financial Services,Banks - Regional,NYSE,175.08,98,97,95,95,2783302912.0,11.75
105,SG,Consumer Cyclical,Restaurants,NYSE,174.6,98,98,98,98,3552299776.0,34.18000030517578
109,TAYD,Industrials,Specialty Industrial Machinery,NASDAQ,172.8,98,94,95,97,138021552.0,60.11000061035156
112,SKE,Basic Materials,Other Industrial Metals & Mining,NYSE,172.22,98,97,41,24,414253632.0,8.960000038146973
113,GDS,Technology,Information Technology Services,NASDAQ,172.0,98,90,48,7,1717016704.0,17.200000762939453
115,BNTC,Healthcare,Biotechnology,NASDAQ,171.92,98,98,98,92,67914232.0,8.359999656677246
118,COE,Consumer Defensive,Education & Training Services,NYSE MKT,171.66,98,97,90,64,52868228.0,16.15999984741211
